row_id,player_id,player_name,club,season,matched,match_type,name_score,club_score,fbref_player_name,fbref_club
277,37666,Arturo Vidal,FC Barcelona,2019,True,exact,100,85,Arturo Vidal,Barcelona
278,37838,Dejan Lovren,Liverpool FC,2017,True,exact,100,85,Dejan Lovren,Liverpool
279,37838,Dejan Lovren,Liverpool FC,2018,True,exact,100,85,Dejan Lovren,Liverpool
280,37838,Dejan Lovren,Liverpool FC,2019,True,exact,100,85,Dejan Lovren,Liverpool
281,38073,Martin Olsson,Swansea City,2017,True,exact,100,100,Martin Olsson,Swansea City
282,38253,Robert Lewandowski,Bayern Munich,2017,True,exact,100,100,Robert Lewandowski,Bayern Munich
283,38253,Robert Lewandowski,Bayern Munich,2018,True,exact,100,100,Robert Lewandowski,Bayern Munich
284,38253,Robert Lewandowski,Bayern Munich,2019,True,exact,100,100,Robert Lewandowski,Bayern Munich
285,38253,Robert Lewandowski,Bayern Munich,2020,True,exact,100,100,Robert Lewandowski,Bayern Munich
286,38253,Robert Lewandowski,Bayern Munich,2021,True,exact,100,100,Robert Lewandowski,Bayern Munich
287,38253,Robert Lewandowski,FC Barcelona,2022,True,exact,100,85,Robert Lewandowski,Barcelona
288,38253,Robert Lewandowski,FC Barcelona,2023,True,exact,100,85,Robert Lewandowski,Barcelona
289,38253,Robert Lewandowski,FC Barcelona,2024,True,exact,100,85,Robert Lewandowski,Barcelona
290,38410,Daniel Caligiuri,FC Schalke 04,2017,True,exact,100,86,Daniel Caligiuri,Schalke 04
291,38410,Daniel Caligiuri,FC Schalke 04,2018,True,exact,100,86,Daniel Caligiuri,Schalke 04
292,38593,Marek Hamsik,SSC Napoli,2017,True,exact,100,75,Marek Hamšík,Napoli
293,38593,Marek Hamsik,SSC Napoli,2018,True,exact,100,75,Marek Hamšík,Napoli
294,39015,Ralf Fährmann,FC Schalke 04,2017,True,exact,100,86,Ralf Fährmann,Schalke 04
295,39015,Ralf Fährmann,FC Schalke 04,2018,True,exact,100,86,Ralf Fährmann,Schalke 04
296,39020,Benedikt Höwedes,Juventus FC,2017,True,exact,100,84,Benedikt Höwedes,Juventus
297,39152,Radamel Falcao,AS Monaco,2017,True,exact,100,80,Radamel Falcao,Monaco
298,39152,Radamel Falcao,AS Monaco,2018,True,exact,100,80,Radamel Falcao,Monaco
299,39153,Gonzalo Higuaín,Juventus FC,2017,True,exact,100,84,Gonzalo Higuaín,Juventus
300,39153,Gonzalo Higuaín,AC Milan,2018,True,exact,100,76,Gonzalo Higuaín,Milan
301,39153,Gonzalo Higuaín,Juventus FC,2019,True,exact,100,84,Gonzalo Higuaín,Juventus
302,39381,Gareth Bale,Real Madrid,2017,True,exact,100,100,Gareth Bale,Real Madrid
303,39381,Gareth Bale,Real Madrid,2018,True,exact,100,100,Gareth Bale,Real Madrid
304,39381,Gareth Bale,Real Madrid,2019,True,exact,100,100,Gareth Bale,Real Madrid
305,39381,Gareth Bale,Tottenham Hotspur,2020,True,exact,100,69,Gareth Bale,Tottenham
306,39679,Marouane Fellaini,Manchester United,2017,True,exact,100,90,Marouane Fellaini,Manchester Utd
307,39679,Marouane Fellaini,Manchester United,2018,True,exact,100,90,Marouane Fellaini,Manchester Utd
308,39728,Mats Hummels,Bayern Munich,2017,True,exact,100,100,Mats Hummels,Bayern Munich
309,39728,Mats Hummels,Bayern Munich,2018,True,exact,100,100,Mats Hummels,Bayern Munich
310,39728,Mats Hummels,Borussia Dortmund,2019,True,exact,100,64,Mats Hummels,Dortmund
311,39728,Mats Hummels,Borussia Dortmund,2020,True,exact,100,64,Mats Hummels,Dortmund
312,39728,Mats Hummels,Borussia Dortmund,2021,True,exact,100,64,Mats Hummels,Dortmund
313,39728,Mats Hummels,Borussia Dortmund,2022,True,exact,100,64,Mats Hummels,Dortmund
314,39728,Mats Hummels,Borussia Dortmund,2023,True,exact,100,64,Mats Hummels,Dortmund
315,39743,Sandro Wagner,TSG 1899 Hoffenheim,2017,True,exact,100,68,Sandro Wagner,Hoffenheim
316,39743,Sandro Wagner,Bayern Munich,2018,True,exact,100,100,Sandro Wagner,Bayern Munich
317,39910,Stéphane Ruffier,AS Saint-Étienne,2017,True,exact,100,89,Stéphane Ruffier,Saint-Étienne
318,39983,Leonardo Bonucci,AC Milan,2017,True,exact,100,76,Leonardo Bonucci,Milan
319,39983,Leonardo Bonucci,Juventus FC,2018,True,exact,100,84,Leonardo Bonucci,Juventus
320,39983,Leonardo Bonucci,Juventus FC,2019,True,exact,100,84,Leonardo Bonucci,Juventus
321,39983,Leonardo Bonucci,Juventus FC,2020,True,exact,100,84,Leonardo Bonucci,Juventus
322,39983,Leonardo Bonucci,Juventus FC,2021,True,exact,100,84,Leonardo Bonucci,Juventus
323,40204,Joe Hart,West Ham United,2017,True,exact,100,69,Joe Hart,West Ham
324,40204,Joe Hart,Burnley FC,2018,True,exact,100,82,Joe Hart,Burnley
325,40433,Alexis Sánchez,Arsenal FC,2017,True,exact,100,82,Alexis Sánchez,Arsenal
326,40433,Alexis Sánchez,Manchester United,2018,True,exact,100,90,Alexis Sánchez,Manchester Utd
327,40433,Alexis Sánchez,Inter Milan,2019,True,exact,100,62,Alexis Sánchez,Inter
328,40433,Alexis Sánchez,Inter Milan,2020,True,exact,100,62,Alexis Sánchez,Inter
329,40611,Ryan Bertrand,Southampton FC,2017,True,exact,100,88,Ryan Bertrand,Southampton
330,40611,Ryan Bertrand,Southampton FC,2018,True,exact,100,88,Ryan Bertrand,Southampton
331,40611,Ryan Bertrand,Southampton FC,2019,True,exact,100,88,Ryan Bertrand,Southampton
332,40611,Ryan Bertrand,Southampton FC,2020,True,exact,100,88,Ryan Bertrand,Southampton
333,40613,Jack Cork,Burnley FC,2017,True,exact,100,82,Jack Cork,Burnley
334,40613,Jack Cork,Burnley FC,2018,True,exact,100,82,Jack Cork,Burnley
335,40613,Jack Cork,Burnley FC,2019,True,exact,100,82,Jack Cork,Burnley
336,40613,Jack Cork,Burnley FC,2020,True,exact,100,82,Jack Cork,Burnley
337,40633,Milan Badelj,ACF Fiorentina,2017,True,exact,100,83,Milan Badelj,Fiorentina
338,40633,Milan Badelj,SS Lazio,2018,True,exact,100,76,Milan Badelj,Lazio
339,40680,Sven Ulreich,Bayern Munich,2017,True,exact,100,100,Sven Ulreich,Bayern Munich
340,40995,Neven Subotic,AS Saint-Étienne,2017,True,exact,100,89,Neven Subotić,Saint-Étienne
341,41384,Marko Arnautovic,West Ham United,2017,True,exact,100,69,Marko Arnautović,West Ham
342,41384,Marko Arnautovic,West Ham United,2018,True,exact,100,69,Marko Arnautović,West Ham
343,41384,Marko Arnautovic,Bologna FC 1909,2021,True,exact,100,63,Marko Arnautović,Bologna
344,41384,Marko Arnautovic,Bologna FC 1909,2022,True,exact,100,63,Marko Arnautović,Bologna
345,41414,Lucas Leiva,SS Lazio,2017,True,exact,100,76,Lucas Leiva,Lazio
346,41414,Lucas Leiva,SS Lazio,2018,True,exact,100,76,Lucas Leiva,Lazio
347,41414,Lucas Leiva,SS Lazio,2019,True,exact,100,76,Lucas Leiva,Lazio
348,41416,James McArthur,Crystal Palace,2017,True,exact,100,100,James McArthur,Crystal Palace
349,41416,James McArthur,Crystal Palace,2018,True,exact,100,100,James McArthur,Crystal Palace
350,41982,Radja Nainggolan,AS Roma,2017,True,exact,100,72,Radja Nainggolan,Roma
351,41982,Radja Nainggolan,Inter Milan,2018,True,exact,100,62,Radja Nainggolan,Inter
352,41982,Radja Nainggolan,Cagliari Calcio,2019,True,exact,100,69,Radja Nainggolan,Cagliari
353,41982,Radja Nainggolan,Cagliari Calcio,2020,True,exact,100,69,Radja Nainggolan,Cagliari
354,42205,Yann Sommer,Borussia Mönchengladbach,2017,True,exact,100,50,Yann Sommer,Gladbach
355,42205,Yann Sommer,Borussia Mönchengladbach,2018,True,exact,100,50,Yann Sommer,Gladbach
356,42205,Yann Sommer,Borussia Mönchengladbach,2019,True,exact,100,50,Yann Sommer,Gladbach
357,42205,Yann Sommer,Borussia Mönchengladbach,2020,True,exact,100,50,Yann Sommer,Gladbach
358,42205,Yann Sommer,Borussia Mönchengladbach,2021,True,exact,100,50,Yann Sommer,Gladbach
359,42205,Yann Sommer,Borussia Mönchengladbach,2022,True,exact,100,50,Yann Sommer,Gladbach
360,42205,Yann Sommer,Inter Milan,2023,True,exact,100,62,Yann Sommer,Inter
361,42412,Jonny Evans,West Bromwich Albion,2017,True,exact,100,62,Jonny Evans,West Brom
362,42412,Jonny Evans,Leicester City,2018,True,exact,100,100,Jonny Evans,Leicester City
363,42412,Jonny Evans,Leicester City,2019,True,exact,100,100,Jonny Evans,Leicester City
364,42412,Jonny Evans,Leicester City,2020,True,exact,100,100,Jonny Evans,Leicester City
365,42460,Ivan Perišić,Inter Milan,2017,True,exact,100,62,Ivan Perišić,Inter
366,42460,Ivan Perišić,Inter Milan,2018,True,exact,100,62,Ivan Perišić,Inter
367,42460,Ivan Perišić,Bayern Munich,2019,True,exact,100,100,Ivan Perišić,Bayern Munich
368,42460,Ivan Perišić,Inter Milan,2020,True,exact,100,62,Ivan Perišić,Inter
369,42460,Ivan Perišić,Inter Milan,2021,True,exact,100,62,Ivan Perišić,Inter
370,42460,Ivan Perišić,Tottenham Hotspur,2022,True,exact,100,69,Ivan Perišić,Tottenham
371,42710,Toby Alderweireld,Tottenham Hotspur,2017,True,exact,100,69,Toby Alderweireld,Tottenham
372,42710,Toby Alderweireld,Tottenham Hotspur,2018,True,exact,100,69,Toby Alderweireld,Tottenham
373,42710,Toby Alderweireld,Tottenham Hotspur,2019,True,exact,100,69,Toby Alderweireld,Tottenham
374,42710,Toby Alderweireld,Tottenham Hotspur,2020,True,exact,100,69,Toby Alderweireld,Tottenham
375,42936,Nils Petersen,SC Freiburg,2017,True,exact,100,84,Nils Petersen,Freiburg
376,42936,Nils Petersen,SC Freiburg,2018,True,exact,100,84,Nils Petersen,Freiburg
377,42936,Nils Petersen,SC Freiburg,2019,True,exact,100,84,Nils Petersen,Freiburg
378,43003,Nacho Monreal,Arsenal FC,2017,True,exact,100,82,Nacho Monreal,Arsenal
379,43003,Nacho Monreal,Arsenal FC,2018,True,exact,100,82,Nacho Monreal,Arsenal
380,43250,Jan Vertonghen,Tottenham Hotspur,2017,True,exact,100,69,Jan Vertonghen,Tottenham
381,43250,Jan Vertonghen,Tottenham Hotspur,2018,True,exact,100,69,Jan Vertonghen,Tottenham
382,43250,Jan Vertonghen,Tottenham Hotspur,2019,True,exact,100,69,Jan Vertonghen,Tottenham
383,43512,Ömer Toprak,Borussia Dortmund,2017,True,exact,100,64,Ömer Toprak,Dortmund
384,43512,Ömer Toprak,Borussia Dortmund,2018,True,exact,100,64,Ömer Toprak,Dortmund
385,43530,Adam Lallana,Liverpool FC,2017,True,exact,100,85,Adam Lallana,Liverpool
386,43530,Adam Lallana,Liverpool FC,2018,True,exact,100,85,Adam Lallana,Liverpool
387,43530,Adam Lallana,Liverpool FC,2019,True,exact,100,85,Adam Lallana,Liverpool
388,43763,Erik Pieters,Stoke City,2017,True,exact,100,100,Erik Pieters,Stoke City
389,43763,Erik Pieters,Amiens SC,2018,True,exact,100,80,Erik Pieters,Amiens
390,44017,Javi Martínez,Bayern Munich,2017,True,exact,100,100,Javi Martínez,Bayern Munich
391,44017,Javi Martínez,Bayern Munich,2018,True,exact,100,100,Javi Martínez,Bayern Munich
392,44017,Javi Martínez,Bayern Munich,2019,True,exact,100,100,Javi Martínez,Bayern Munich
393,44017,Javi Martínez,Bayern Munich,2020,True,exact,100,100,Javi Martínez,Bayern Munich
394,44058,Wojciech Szczesny,Juventus FC,2017,True,exact,100,84,Wojciech Szczęsny,Juventus
395,44058,Wojciech Szczesny,Juventus FC,2018,True,exact,100,84,Wojciech Szczęsny,Juventus
396,44058,Wojciech Szczesny,Juventus FC,2019,True,exact,100,84,Wojciech Szczęsny,Juventus
397,44058,Wojciech Szczesny,Juventus FC,2020,True,exact,100,84,Wojciech Szczęsny,Juventus
398,44058,Wojciech Szczesny,Juventus FC,2021,True,exact,100,84,Wojciech Szczęsny,Juventus
399,44058,Wojciech Szczesny,Juventus FC,2022,True,exact,100,84,Wojciech Szczęsny,Juventus
400,44058,Wojciech Szczesny,Juventus FC,2023,True,exact,100,84,Wojciech Szczęsny,Juventus
401,44062,Antonio Adán,Real Betis Balompié,2017,True,exact,100,68,Antonio Adán,Real Betis
402,44068,Juan Mata,Manchester United,2017,True,exact,100,90,Juan Mata,Manchester Utd
403,44068,Juan Mata,Manchester United,2018,True,exact,100,90,Juan Mata,Manchester Utd
404,44068,Juan Mata,Manchester United,2019,True,exact,100,90,Juan Mata,Manchester Utd
405,44162,Miralem Pjanić,Juventus FC,2017,True,exact,100,84,Miralem Pjanić,Juventus
406,44162,Miralem Pjanić,Juventus FC,2018,True,exact,100,84,Miralem Pjanić,Juventus
407,44162,Miralem Pjanić,Juventus FC,2019,True,exact,100,84,Miralem Pjanić,Juventus
408,44162,Miralem Pjanić,FC Barcelona,2020,True,exact,100,85,Miralem Pjanić,Barcelona
409,44162,Miralem Pjanić,FC Barcelona,2021,False,none,0,0,,
410,44162,Miralem Pjanić,FC Barcelona,2022,False,none,0,0,,
411,44327,Andrea Ranocchia,Inter Milan,2017,True,exact,100,62,Andrea Ranocchia,Inter
412,44352,Luis Suárez,FC Barcelona,2017,True,exact,100,85,Luis Suárez,Barcelona
413,44352,Luis Suárez,FC Barcelona,2018,True,exact,100,85,Luis Suárez,Barcelona
414,44352,Luis Suárez,FC Barcelona,2019,True,exact,100,85,Luis Suárez,Barcelona
415,44352,Luis Suárez,Atlético de Madrid,2020,True,exact,100,90,Luis Suárez,Atlético Madrid
416,44352,Luis Suárez,Atlético de Madrid,2021,True,exact,100,90,Luis Suárez,Atlético Madrid
417,44420,Ștefan Radu,SS Lazio,2017,True,exact,100,76,Ștefan Radu,Lazio
418,44420,Ștefan Radu,SS Lazio,2018,True,exact,100,76,Ștefan Radu,Lazio
419,44501,Marcelo,Real Madrid,2017,True,exact,100,100,Marcelo,Real Madrid
420,44501,Marcelo,Real Madrid,2018,True,exact,100,100,Marcelo,Real Madrid
421,44501,Marcelo,Real Madrid,2019,True,exact,100,100,Marcelo,Real Madrid
422,44501,Marcelo,Real Madrid,2020,True,exact,100,100,Marcelo,Real Madrid
423,44716,Claudio Marchisio,Juventus FC,2017,True,exact,100,84,Claudio Marchisio,Juventus
424,44779,Diego Costa,Atlético de Madrid,2017,True,exact,100,90,Diego Costa,Atlético Madrid
425,44779,Diego Costa,Atlético de Madrid,2018,True,exact,100,90,Diego Costa,Atlético Madrid
426,44779,Diego Costa,Atlético de Madrid,2019,True,exact,100,90,Diego Costa,Atlético Madrid
427,44779,Diego Costa,Atlético de Madrid,2020,True,exact,100,90,Diego Costa,Atlético Madrid
428,44792,Kieran Gibbs,West Bromwich Albion,2017,True,exact,100,62,Kieran Gibbs,West Brom
429,45026,Rui Patrício,Wolverhampton Wanderers,2018,True,exact,100,34,Rui Patrício,Wolves
430,45026,Rui Patrício,Wolverhampton Wanderers,2019,True,exact,100,34,Rui Patrício,Wolves
431,45026,Rui Patrício,Wolverhampton Wanderers,2020,True,exact,100,34,Rui Patrício,Wolves
432,45026,Rui Patrício,AS Roma,2021,True,exact,100,72,Rui Patrício,Roma
433,45026,Rui Patrício,AS Roma,2022,True,exact,100,72,Rui Patrício,Roma
434,45121,Loïc Rémy,Getafe CF,2017,True,exact,100,80,Loïc Rémy,Getafe
435,45124,Medhi Benatia,Juventus FC,2017,True,exact,100,84,Medhi Benatia,Juventus
436,45124,Medhi Benatia,Juventus FC,2018,True,exact,100,84,Medhi Benatia,Juventus
437,45146,Mario Balotelli,OGC Nice,2017,True,exact,100,66,Mario Balotelli,Nice
438,45146,Mario Balotelli,OGC Nice,2018,True,exact,100,66,Mario Balotelli,Nice
439,45146,Mario Balotelli,Brescia Calcio (- 2025),2019,True,exact,100,53,Mario Balotelli,Brescia
440,45184,Grzegorz Krychowiak,West Bromwich Albion,2017,True,exact,100,62,Grzegorz Krychowiak,West Brom
441,45184,Grzegorz Krychowiak,Paris Saint-Germain,2018,False,none,0,0,,
442,45314,Federico Fazio,AS Roma,2017,True,exact,100,72,Federico Fazio,Roma
443,45314,Federico Fazio,AS Roma,2018,True,exact,100,72,Federico Fazio,Roma
444,45319,Gabriel Mercado,Sevilla FC,2017,True,exact,100,82,Gabriel Mercado,Sevilla
445,45320,Ángel Di María,Paris Saint-Germain,2017,True,exact,100,18,Ángel Di María,PSG
446,45320,Ángel Di María,Paris Saint-Germain,2018,True,exact,100,18,Ángel Di María,PSG
447,45320,Ángel Di María,Paris Saint-Germain,2019,True,exact,100,18,Ángel Di María,PSG
448,45320,Ángel Di María,Paris Saint-Germain,2020,True,exact,100,18,Ángel Di María,PSG
449,45320,Ángel Di María,Paris Saint-Germain,2021,True,exact,100,18,Ángel Di María,PSG
450,45320,Ángel Di María,Juventus FC,2022,True,exact,100,84,Ángel Di María,Juventus
451,45333,James McCarthy,Everton FC,2017,True,exact,100,82,James McCarthy,Everton
452,45333,James McCarthy,Everton FC,2018,True,exact,100,82,James McCarthy,Everton
453,45403,André Ayew,Swansea City,2017,True,exact,100,100,André Ayew,Swansea City
454,45494,Wayne Hennessey,Crystal Palace,2018,True,exact,100,100,Wayne Hennessey,Crystal Palace
455,45581,Joel Obi,Torino FC,2017,True,exact,100,80,Joel Obi,Torino
456,45599,Emiliano Insúa,VfB Stuttgart,2017,True,exact,100,81,Emiliano Insúa,Stuttgart
457,45653,Mateo Musacchio,AC Milan,2017,True,exact,100,76,Mateo Musacchio,Milan
458,45653,Mateo Musacchio,AC Milan,2018,True,exact,100,76,Mateo Musacchio,Milan
459,45653,Mateo Musacchio,AC Milan,2019,True,exact,100,76,Mateo Musacchio,Milan
460,45660,Eric-Maxim Choupo-Moting,Stoke City,2017,True,exact,100,100,Eric Maxim Choupo-Moting,Stoke City
461,45660,Eric-Maxim Choupo-Moting,Paris Saint-Germain,2018,True,exact,100,18,Eric Maxim Choupo-Moting,PSG
462,45660,Eric-Maxim Choupo-Moting,Bayern Munich,2022,True,exact,100,100,Eric Maxim Choupo-Moting,Bayern Munich
463,45671,Cenk Tosun,Everton FC,2017,True,exact,100,82,Cenk Tosun,Everton
464,45671,Cenk Tosun,Everton FC,2018,True,exact,100,82,Cenk Tosun,Everton
465,45671,Cenk Tosun,Crystal Palace,2019,True,exact,100,100,Cenk Tosun,Crystal Palace
466,45671,Cenk Tosun,Everton FC,2020,True,exact,100,82,Cenk Tosun,Everton
467,45672,Kevin Trapp,Paris Saint-Germain,2017,True,exact,100,18,Kevin Trapp,PSG
468,45672,Kevin Trapp,Paris Saint-Germain,2018,True,exact,100,35,Kevin Trapp,Frankfurt
469,45672,Kevin Trapp,Paris Saint-Germain,2019,True,exact,100,35,Kevin Trapp,Frankfurt
470,45672,Kevin Trapp,Eintracht Frankfurt,2020,True,exact,100,64,Kevin Trapp,Frankfurt
471,45672,Kevin Trapp,Eintracht Frankfurt,2021,True,exact,100,64,Kevin Trapp,Frankfurt
472,45672,Kevin Trapp,Eintracht Frankfurt,2022,True,exact,100,64,Kevin Trapp,Frankfurt
473,45832,Ivan Santini,SM Caen,2017,True,exact,100,72,Ivan Santini,Caen
474,45861,Ryan Shawcross,Stoke City,2017,True,exact,100,100,Ryan Shawcross,Stoke City
475,46001,Moussa Sissoko,Tottenham Hotspur,2017,True,exact,100,69,Moussa Sissoko,Tottenham
476,46001,Moussa Sissoko,Tottenham Hotspur,2018,True,exact,100,69,Moussa Sissoko,Tottenham
477,46001,Moussa Sissoko,Tottenham Hotspur,2019,True,exact,100,69,Moussa Sissoko,Tottenham
478,46001,Moussa Sissoko,Tottenham Hotspur,2020,True,exact,100,69,Moussa Sissoko,Tottenham
479,46104,Stevan Jovetić,AS Monaco,2017,True,exact,100,80,Stevan Jovetić,Monaco
480,46104,Stevan Jovetić,AS Monaco,2018,True,exact,100,80,Stevan Jovetić,Monaco
481,46104,Stevan Jovetić,AS Monaco,2019,True,exact,100,80,Stevan Jovetić,Monaco
482,46104,Stevan Jovetić,AS Monaco,2020,True,exact,100,80,Stevan Jovetić,Monaco
483,46156,Aleksandar Kolarov,AS Roma,2017,True,exact,100,72,Aleksandar Kolarov,Roma
484,46156,Aleksandar Kolarov,AS Roma,2018,True,exact,100,72,Aleksandar Kolarov,Roma
485,46156,Aleksandar Kolarov,AS Roma,2019,True,exact,100,72,Aleksandar Kolarov,Roma
486,46413,Ante Budimir,RCD Mallorca,2019,True,exact,100,80,Ante Budimir,Mallorca
487,46413,Ante Budimir,CA Osasuna,2020,True,exact,100,82,Ante Budimir,Osasuna
488,46413,Ante Budimir,CA Osasuna,2021,True,exact,100,82,Ante Budimir,Osasuna
489,46413,Ante Budimir,CA Osasuna,2022,True,exact,100,82,Ante Budimir,Osasuna
490,46413,Ante Budimir,CA Osasuna,2023,True,exact,100,82,Ante Budimir,Osasuna
491,46413,Ante Budimir,CA Osasuna,2024,True,exact,100,82,Ante Budimir,Osasuna
492,46552,Kamil Glik,AS Monaco,2017,True,exact,100,80,Kamil Glik,Monaco
493,46552,Kamil Glik,AS Monaco,2018,True,exact,100,80,Kamil Glik,Monaco
494,46580,Andrej Kramaric,TSG 1899 Hoffenheim,2017,True,exact,100,68,Andrej Kramarić,Hoffenheim
495,46580,Andrej Kramaric,TSG 1899 Hoffenheim,2018,True,exact,100,68,Andrej Kramarić,Hoffenheim
496,46580,Andrej Kramaric,TSG 1899 Hoffenheim,2019,True,exact,100,68,Andrej Kramarić,Hoffenheim
497,46580,Andrej Kramaric,TSG 1899 Hoffenheim,2020,True,exact,100,68,Andrej Kramarić,Hoffenheim
498,46580,Andrej Kramaric,TSG 1899 Hoffenheim,2021,True,exact,100,68,Andrej Kramarić,Hoffenheim
499,46580,Andrej Kramaric,TSG 1899 Hoffenheim,2022,True,exact,100,68,Andrej Kramarić,Hoffenheim
500,46580,Andrej Kramaric,TSG 1899 Hoffenheim,2023,True,exact,100,68,Andrej Kramarić,Hoffenheim
501,46741,David Luiz,Chelsea FC,2017,True,exact,100,82,David Luiz,Chelsea
502,46741,David Luiz,Chelsea FC,2018,True,exact,100,82,David Luiz,Chelsea
503,46741,David Luiz,Arsenal FC,2019,True,exact,100,82,David Luiz,Arsenal
504,46791,Bakary Sako,Crystal Palace,2017,True,exact,100,100,Bakary Sako,Crystal Palace
505,46972,Teemu Pukki,Norwich City,2019,True,exact,100,100,Teemu Pukki,Norwich City
506,47082,Daniel Sturridge,West Bromwich Albion,2017,True,exact,100,62,Daniel Sturridge,West Brom
507,47082,Daniel Sturridge,Liverpool FC,2018,True,exact,100,85,Daniel Sturridge,Liverpool
508,47713,Mamadou Sakho,Crystal Palace,2017,True,exact,100,100,Mamadou Sakho,Crystal Palace
509,47713,Mamadou Sakho,Crystal Palace,2018,True,exact,100,100,Mamadou Sakho,Crystal Palace
510,47713,Mamadou Sakho,Crystal Palace,2019,True,exact,100,100,Mamadou Sakho,Crystal Palace
511,47713,Mamadou Sakho,Crystal Palace,2020,True,exact,100,100,Mamadou Sakho,Crystal Palace
512,47995,Jason Puncheon,Crystal Palace,2017,True,exact,100,100,Jason Puncheon,Crystal Palace
513,48002,Angelo Ogbonna,West Ham United,2017,True,exact,100,69,Angelo Ogbonna,West Ham
514,48002,Angelo Ogbonna,West Ham United,2018,True,exact,100,69,Angelo Ogbonna,West Ham
515,48002,Angelo Ogbonna,West Ham United,2019,True,exact,100,69,Angelo Ogbonna,West Ham
516,48015,Lukas Hradecky,Eintracht Frankfurt,2017,True,exact,100,64,Lukáš Hrádecký,Frankfurt
517,48015,Lukas Hradecky,Bayer 04 Leverkusen,2018,True,exact,100,68,Lukáš Hrádecký,Leverkusen
518,48015,Lukas Hradecky,Bayer 04 Leverkusen,2019,True,exact,100,68,Lukáš Hrádecký,Leverkusen
519,48015,Lukas Hradecky,Bayer 04 Leverkusen,2020,True,exact,100,68,Lukáš Hrádecký,Leverkusen
520,48015,Lukas Hradecky,Bayer 04 Leverkusen,2021,True,exact,100,68,Lukáš Hrádecký,Leverkusen
521,48066,Andy Carroll,West Ham United,2017,True,exact,100,69,Andy Carroll,West Ham
522,48066,Andy Carroll,West Ham United,2018,True,exact,100,69,Andy Carroll,West Ham
523,48078,Sam Vokes,Burnley FC,2017,True,exact,100,82,Sam Vokes,Burnley
