league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2021,Strasbourg,Nordine Kandil,FRA,MF,19,2001,5,0,90,1.0,0,1,1,0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,2021-2022,standard
FRA-Ligue 1,2021,Strasbourg,Sanjin Prcić,BIH,MF,27,1993,32,27,2186,24.3,1,0,1,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Abdu Conté,POR,"DF,MF",23,1998,17,17,1347,15.0,0,1,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Adil Rami,FRA,DF,35,1985,17,14,1171,13.0,3,0,3,3,0,0,1,0,0.23,0.0,0.23,0.23,0.23,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Brandon Domingues,FRA,MF,21,2000,11,1,231,2.6,1,0,1,1,0,0,0,0,0.39,0.0,0.39,0.39,0.39,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Derek Mazou-Sacko,FRA,MF,16,2004,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Dylan Chambost,FRA,MF,23,1997,19,9,753,8.4,0,1,1,0,0,0,0,0,0.0,0.12,0.12,0.0,0.12,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Eric N'Jo,FRA,DF,17,2004,2,0,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Erik Palmer-Brown,USA,DF,24,1997,21,19,1734,19.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Florian Tardieu,FRA,MF,29,1992,30,29,2632,29.2,4,2,6,0,4,4,6,0,0.14,0.07,0.21,0.0,0.07,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Gauthier Gallon,FRA,GK,28,1993,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Gerson Rodrigues,LUX,"FW,MF",26,1995,12,9,848,9.4,1,1,2,1,0,0,6,0,0.11,0.11,0.21,0.11,0.21,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Giulian Biancone,FRA,"DF,MF",21,2000,33,26,2292,25.5,1,2,3,1,0,0,10,0,0.04,0.08,0.12,0.04,0.12,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Ike Ugbo,CAN,FW,22,1998,14,11,814,9.0,5,0,5,4,1,1,0,0,0.55,0.0,0.55,0.44,0.44,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Issa Kaboré,BFA,"DF,MF",20,2001,31,26,2254,25.0,0,1,1,0,0,0,8,2,0.0,0.04,0.04,0.0,0.04,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Jessy Moulin,FRA,GK,35,1986,7,7,630,7.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Jimmy Giraudon,FRA,DF,29,1992,19,18,1619,18.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Karim Azamoum,FRA,DF,31,1990,7,4,388,4.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Lebo Mothiba,RSA,"MF,FW",25,1996,13,5,522,5.8,2,0,2,1,1,1,1,0,0.34,0.0,0.34,0.17,0.17,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Levi Lumeka,ENG,MF,22,1998,5,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Mama Samba Baldé,GNB,"MF,FW",25,1995,30,20,1717,19.1,3,2,5,3,0,1,1,1,0.16,0.1,0.26,0.16,0.26,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Mamadou Camara,MLI,"FW,MF",20,2001,3,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Mykola Kukharevych,UKR,FW,20,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Nassim Chadli,FRA,MF,20,2001,8,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Oualid El Hajjam,MAR,DF,30,1991,19,12,1072,11.9,1,1,2,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Patrick Roberts,ENG,"FW,MF",24,1997,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Philippe Sandler,NED,DF,24,1997,2,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Renaud Ripart,FRA,"MF,FW",28,1993,28,22,1893,21.0,2,2,4,2,0,0,2,0,0.1,0.1,0.19,0.1,0.19,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Rominigue Kouamé,MLI,MF,24,1996,34,34,2968,33.0,1,2,3,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Suk Hyun-jun,KOR,FW,30,1991,9,0,153,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Tanguy Zoukrou,FRA,DF,18,2003,4,0,77,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Tristan Dingomé,CMR,"MF,FW",30,1991,25,12,1077,12.0,2,4,6,2,0,0,3,0,0.17,0.33,0.5,0.17,0.5,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Xavier Chavalerin,FRA,MF,30,1991,34,31,2717,30.2,5,2,7,5,0,0,4,0,0.17,0.07,0.23,0.17,0.23,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Yasser Larouci,ALG,DF,20,2001,12,2,341,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Yoann Salmier,GUF,DF,28,1992,31,30,2668,29.6,0,1,1,0,0,0,5,0,0.0,0.03,0.03,0.0,0.03,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Yoann Touzghar,TUN,FW,34,1986,28,16,1457,16.2,4,0,4,4,0,0,0,0,0.25,0.0,0.25,0.25,0.25,2021-2022,standard
FRA-Ligue 1,2021,Troyes,Youssouf Koné,MLI,"DF,MF",26,1995,21,11,980,10.9,0,1,1,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,2021-2022,standard
ITA-Serie A,2021,Atalanta,Alassane Sidibe,CIV,MF,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Aleksei Miranchuk,RUS,"MF,FW",25,1995,19,7,772,8.6,2,5,7,2,0,0,0,0,0.23,0.58,0.82,0.23,0.82,2021-2022,standard
ITA-Serie A,2021,Atalanta,Berat Djimsiti,ALB,DF,28,1993,31,25,2256,25.1,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,2021-2022,standard
ITA-Serie A,2021,Atalanta,Davide Zappacosta,ITA,"MF,DF",29,1992,34,29,2345,26.1,1,5,6,1,0,0,6,0,0.04,0.19,0.23,0.04,0.23,2021-2022,standard
ITA-Serie A,2021,Atalanta,Duván Zapata,COL,FW,30,1991,24,20,1722,19.1,10,4,14,7,3,3,3,0,0.52,0.21,0.73,0.37,0.57,2021-2022,standard
ITA-Serie A,2021,Atalanta,Francesco Rossi,ITA,GK,30,1991,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Giorgio Cittadini,ITA,DF,19,2002,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Giorgio Scalvini,ITA,"DF,MF",17,2003,18,9,763,8.5,1,0,1,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12,2021-2022,standard
ITA-Serie A,2021,Atalanta,Giuseppe Pezzella,ITA,"MF,DF",23,1997,21,10,1072,11.9,0,2,2,0,0,0,3,0,0.0,0.17,0.17,0.0,0.17,2021-2022,standard
ITA-Serie A,2021,Atalanta,Hans Hateboer,NED,"MF,DF",27,1994,21,16,1386,15.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Jeremie Boga,CIV,"MF,FW",24,1997,15,7,764,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Joakim Mæhle,DEN,MF,24,1997,26,15,1471,16.3,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,2021-2022,standard
ITA-Serie A,2021,Atalanta,Josip Iličić,SVN,"MF,FW",33,1988,20,8,841,9.3,3,3,6,3,0,1,1,0,0.32,0.32,0.64,0.32,0.64,2021-2022,standard
ITA-Serie A,2021,Atalanta,José Luis Palomino,ARG,DF,31,1990,34,30,2672,29.7,1,0,1,1,0,0,9,0,0.03,0.0,0.03,0.03,0.03,2021-2022,standard
ITA-Serie A,2021,Atalanta,Juan Musso,ARG,GK,27,1994,33,33,2932,32.6,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Luis Muriel,COL,"FW,MF",30,1991,27,17,1539,17.1,9,8,17,7,2,2,1,0,0.53,0.47,0.99,0.41,0.88,2021-2022,standard
ITA-Serie A,2021,Atalanta,Marco Sportiello,ITA,GK,29,1992,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Mario Pašalić,CRO,"MF,FW",26,1995,37,24,2002,22.2,13,6,19,13,0,0,3,0,0.58,0.27,0.85,0.58,0.85,2021-2022,standard
ITA-Serie A,2021,Atalanta,Marten de Roon,NED,"MF,DF",30,1991,30,28,2548,28.3,3,0,3,3,0,0,7,1,0.11,0.0,0.11,0.11,0.11,2021-2022,standard
ITA-Serie A,2021,Atalanta,Matteo Lovato,ITA,DF,21,2000,6,3,305,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Matteo Pessina,ITA,"MF,FW",24,1997,27,18,1438,16.0,1,1,2,1,0,0,0,0,0.06,0.06,0.13,0.06,0.13,2021-2022,standard
ITA-Serie A,2021,Atalanta,Merih Demiral,TUR,DF,23,1998,28,22,1917,21.3,1,2,3,1,0,0,8,0,0.05,0.09,0.14,0.05,0.14,2021-2022,standard
ITA-Serie A,2021,Atalanta,Moustapha Cissé,GUI,FW,17,2003,3,0,38,0.4,1,0,1,1,0,0,0,0,2.37,0.0,2.37,2.37,2.37,2021-2022,standard
ITA-Serie A,2021,Atalanta,Rafael Tolói,ITA,DF,30,1990,20,16,1438,16.0,1,1,2,1,0,0,6,0,0.06,0.06,0.13,0.06,0.13,2021-2022,standard
ITA-Serie A,2021,Atalanta,Remo Freuler,SUI,MF,29,1992,29,28,2369,26.3,1,3,4,1,0,0,10,0,0.04,0.11,0.15,0.04,0.15,2021-2022,standard
ITA-Serie A,2021,Atalanta,Roberto Piccoli,ITA,FW,20,2001,12,1,196,2.2,1,0,1,1,0,0,0,0,0.46,0.0,0.46,0.46,0.46,2021-2022,standard
ITA-Serie A,2021,Atalanta,Robin Gosens,GER,MF,27,1994,6,5,460,5.1,1,0,1,1,0,0,2,0,0.2,0.0,0.2,0.2,0.2,2021-2022,standard
ITA-Serie A,2021,Atalanta,Ruslan Malinovskyi,UKR,"MF,FW",28,1993,30,19,1592,17.7,6,5,11,6,0,0,10,0,0.34,0.28,0.62,0.34,0.62,2021-2022,standard
ITA-Serie A,2021,Atalanta,Sam Lammers,NED,FW,24,1997,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Teun Koopmeiners,NED,MF,23,1998,30,23,2126,23.6,4,1,5,4,0,0,4,0,0.17,0.04,0.21,0.17,0.21,2021-2022,standard
ITA-Serie A,2021,Atalanta,Tommaso De Nipoti,ITA,FW,18,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Atalanta,Valentin Mihaila,ROU,"FW,MF",21,2000,5,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Aaron Hickey,SCO,"MF,DF",19,2002,36,34,2820,31.3,5,1,6,5,0,0,7,0,0.16,0.03,0.19,0.16,0.19,2021-2022,standard
ITA-Serie A,2021,Bologna,Adama Soumaoro,FRA,DF,29,1992,28,26,2266,25.2,0,0,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Andreas Skov Olsen,DEN,MF,21,1999,18,6,747,8.3,0,2,2,0,0,0,0,0,0.0,0.24,0.24,0.0,0.24,2021-2022,standard
ITA-Serie A,2021,Bologna,Antonio Raimondo,ITA,FW,17,2004,1,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Arthur Theate,BEL,DF,21,2000,31,28,2424,26.9,2,1,3,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,2021-2022,standard
ITA-Serie A,2021,Bologna,Denso Kasius,NED,MF,18,2002,7,1,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Diego Falcinelli,ITA,"FW,MF",30,1991,6,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Ebenezer Annan,GHA,DF,18,2002,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Emanuel Vignato,ITA,MF,20,2000,24,3,594,6.6,0,1,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,2021-2022,standard
ITA-Serie A,2021,Bologna,Federico Santander,PAR,FW,30,1991,7,0,67,0.7,1,0,1,1,0,0,1,0,1.34,0.0,1.34,1.34,1.34,2021-2022,standard
ITA-Serie A,2021,Bologna,Francesco Bardi,ITA,GK,29,1992,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Gary Medel,CHI,DF,33,1987,33,32,2823,31.4,0,1,1,0,0,0,10,1,0.0,0.03,0.03,0.0,0.03,2021-2022,standard
ITA-Serie A,2021,Bologna,Ibrahima Mbaye,SEN,MF,26,1994,6,1,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Jerdy Schouten,NED,MF,24,1997,17,16,1392,15.5,1,1,2,1,0,0,4,1,0.06,0.06,0.13,0.06,0.13,2021-2022,standard
ITA-Serie A,2021,Bologna,Kacper Urbanski,POL,MF,16,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Kevin Bonifazi,ITA,DF,25,1996,22,14,1210,13.4,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Kingsley Michael,NGA,MF,21,1999,2,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Lorenzo De Silvestri,ITA,"MF,DF",33,1988,31,27,2294,25.5,3,2,5,3,0,0,7,0,0.12,0.08,0.2,0.12,0.2,2021-2022,standard
ITA-Serie A,2021,Bologna,Luis Binks,ENG,DF,19,2001,15,7,646,7.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Marko Arnautović,AUT,FW,32,1989,33,32,2694,29.9,14,1,15,12,2,3,6,0,0.47,0.03,0.5,0.4,0.43,2021-2022,standard
ITA-Serie A,2021,Bologna,Mattias Svanberg,SWE,MF,22,1999,36,31,2564,28.5,3,3,6,3,0,0,7,0,0.11,0.11,0.21,0.11,0.21,2021-2022,standard
ITA-Serie A,2021,Bologna,Michel Aebischer,SUI,MF,24,1997,12,4,443,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Mitchell Dijks,NED,"MF,DF",28,1993,16,7,694,7.7,0,2,2,0,0,0,2,0,0.0,0.26,0.26,0.0,0.26,2021-2022,standard
ITA-Serie A,2021,Bologna,Musa Barrow,GAM,"MF,FW",22,1998,34,25,2134,23.7,6,6,12,6,0,0,0,0,0.25,0.25,0.51,0.25,0.51,2021-2022,standard
ITA-Serie A,2021,Bologna,Nicola Bagnolini,ITA,GK,17,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Nicola Sansone,ITA,"FW,MF",29,1991,27,6,896,10.0,2,3,5,2,0,0,6,0,0.2,0.3,0.5,0.2,0.5,2021-2022,standard
ITA-Serie A,2021,Bologna,Nicolas Viola,ITA,MF,31,1989,6,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Nicolás Domínguez,ARG,MF,23,1998,28,23,2015,22.4,0,3,3,0,0,0,8,0,0.0,0.13,0.13,0.0,0.13,2021-2022,standard
ITA-Serie A,2021,Bologna,Niklas Pyyhtiä,FIN,MF,17,2003,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Riccardo Orsolini,ITA,"FW,MF",24,1997,29,21,1785,19.8,6,3,9,4,2,2,2,0,0.3,0.15,0.45,0.2,0.35,2021-2022,standard
ITA-Serie A,2021,Bologna,Riccardo Stivanello,ITA,DF,17,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Roberto Soriano,ITA,MF,30,1991,35,32,2622,29.1,0,4,4,0,0,0,6,2,0.0,0.14,0.14,0.0,0.14,2021-2022,standard
ITA-Serie A,2021,Bologna,Sydney van Hooijdonk,NED,FW,21,2000,4,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Takehiro Tomiyasu,JPN,DF,22,1998,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Wisdom Amey,ITA,DF,15,2005,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Bologna,Łukasz Skorupski,POL,GK,30,1991,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Adam Obert,SVK,DF,18,2002,6,3,274,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Alberto Grassi,ITA,MF,26,1995,30,26,2174,24.2,0,1,1,0,0,0,6,1,0.0,0.04,0.04,0.0,0.04,2021-2022,standard
ITA-Serie A,2021,Cagliari,Alessandro Deiola,ITA,MF,25,1995,33,28,2129,23.7,4,1,5,4,0,0,5,0,0.17,0.04,0.21,0.17,0.21,2021-2022,standard
ITA-Serie A,2021,Cagliari,Alessio Cragno,ITA,GK,27,1994,35,35,3150,35.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Andrea Carboni,ITA,DF,20,2001,30,25,2215,24.6,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Babis Lykogiannis,GRE,"MF,DF",27,1993,28,21,1817,20.2,1,0,1,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,2021-2022,standard
ITA-Serie A,2021,Cagliari,Boris Radunović,SRB,GK,25,1996,3,3,270,3.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Christian Oliva,URU,MF,25,1996,4,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Christos Kourfalidis,GRE,MF,18,2002,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Dalbert Henrique,BRA,MF,27,1993,28,27,2081,23.1,0,2,2,0,0,0,9,0,0.0,0.09,0.09,0.0,0.09,2021-2022,standard
ITA-Serie A,2021,Cagliari,Damir Ceter,COL,FW,23,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Daniele Baselli,ITA,MF,29,1992,9,2,290,3.2,0,1,1,0,0,0,1,0,0.0,0.31,0.31,0.0,0.31,2021-2022,standard
ITA-Serie A,2021,Cagliari,Diego Farias,BRA,FW,31,1990,4,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Diego Godín,URU,DF,35,1986,11,9,818,9.1,0,1,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,2021-2022,standard
ITA-Serie A,2021,Cagliari,Edoardo Goldaniga,ITA,DF,27,1993,11,11,934,10.4,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Gabriele Zappa,ITA,"MF,DF",21,1999,25,11,1144,12.7,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Gastón Pereiro,URU,"FW,MF",26,1995,29,9,975,10.8,4,2,6,4,0,0,1,0,0.37,0.18,0.55,0.37,0.55,2021-2022,standard
ITA-Serie A,2021,Cagliari,Giorgio Altare,ITA,DF,22,1998,19,17,1466,16.3,1,0,1,1,0,0,5,0,0.06,0.0,0.06,0.06,0.06,2021-2022,standard
ITA-Serie A,2021,Cagliari,Giovanni Simeone,ARG,FW,26,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,João Pedro,ITA,FW,29,1992,37,37,3323,36.9,13,4,17,10,3,4,9,0,0.35,0.11,0.46,0.27,0.38,2021-2022,standard
ITA-Serie A,2021,Cagliari,Keita Baldé,SEN,FW,26,1995,26,14,1229,13.7,3,1,4,3,0,0,2,0,0.22,0.07,0.29,0.22,0.29,2021-2022,standard
ITA-Serie A,2021,Cagliari,Kevin Strootman,NED,MF,31,1990,10,7,640,7.1,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Leonardo Pavoletti,ITA,FW,32,1988,33,14,1518,16.9,5,1,6,5,0,0,9,0,0.3,0.06,0.36,0.3,0.36,2021-2022,standard
ITA-Serie A,2021,Cagliari,Luca Ceppitelli,ITA,DF,31,1989,24,16,1445,16.1,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,2021-2022,standard
ITA-Serie A,2021,Cagliari,Luca Gagliano,ITA,FW,21,2000,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Marko Rog,CRO,MF,26,1995,8,2,311,3.5,0,1,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,2021-2022,standard
ITA-Serie A,2021,Cagliari,Martín Cáceres,URU,"DF,MF",34,1987,14,9,832,9.2,1,1,2,1,0,0,3,1,0.11,0.11,0.22,0.11,0.22,2021-2022,standard
ITA-Serie A,2021,Cagliari,Matteo Lovato,ITA,DF,21,2000,16,14,1238,13.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Nahitan Nández,URU,MF,25,1995,21,16,1523,16.9,0,2,2,0,0,0,4,0,0.0,0.12,0.12,0.0,0.12,2021-2022,standard
ITA-Serie A,2021,Cagliari,Paolo Faragò,ITA,"DF,MF",28,1993,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Cagliari,Raoul Bellanova,ITA,MF,21,2000,31,27,2496,27.7,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,2021-2022,standard
ITA-Serie A,2021,Cagliari,Răzvan Marin,ROU,MF,25,1996,36,31,2816,31.3,0,5,5,0,0,0,6,1,0.0,0.16,0.16,0.0,0.16,2021-2022,standard
ITA-Serie A,2021,Cagliari,Sebastian Walukiewicz,POL,DF,21,2000,7,4,302,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Empoli,Andrea La Mantia,ITA,FW,30,1991,18,3,488,5.4,2,0,2,2,0,0,0,0,0.37,0.0,0.37,0.37,0.37,2021-2022,standard
ITA-Serie A,2021,Empoli,Andrea Pinamonti,ITA,FW,22,1999,36,32,2869,31.9,13,2,15,9,4,4,4,0,0.41,0.06,0.47,0.28,0.35,2021-2022,standard
ITA-Serie A,2021,Empoli,Ardian Ismajli,ALB,DF,24,1996,20,13,1272,14.1,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,2021-2022,standard
ITA-Serie A,2021,Empoli,Fabiano Parisi,ITA,DF,20,2000,25,16,1477,16.4,0,1,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,2021-2022,standard
ITA-Serie A,2021,Empoli,Federico Di Francesco,ITA,"FW,MF",27,1994,26,17,1367,15.2,5,0,5,5,0,0,2,0,0.33,0.0,0.33,0.33,0.33,2021-2022,standard
