league,season,team,player,nation,pos,age,born,standard_playing_time_mp,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,standard_performance_gls,standard_performance_ast,standard_performance_g_a,standard_performance_g_pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g_a,standard_per_90_minutes_g_pk,standard_per_90_minutes_g_a_pk,fbref_season_label,fbref_stat_type
ENG-Premier League,2020,Crystal Palace,Joel Ward,ENG,DF,30,1989,26,25,2256,25.1,0,1,1,0,0,0,5,0,0.0,0.04,0.04,0.0,0.04,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Jordan Ayew,GHA,"FW,MF",28,1991,33,23,2096,23.3,1,3,4,1,0,0,4,0,0.04,0.13,0.17,0.04,0.17,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Luka Milivojević,SRB,MF,29,1991,31,27,2359,26.2,1,1,2,0,1,2,8,1,0.04,0.04,0.08,0.0,0.04,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Mamadou Sakho,FRA,DF,30,1990,4,3,276,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Martin Kelly,ENG,"DF,MF",30,1990,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Michy Batshuayi,BEL,FW,26,1993,18,7,728,8.1,2,1,3,2,0,0,0,0,0.25,0.12,0.37,0.25,0.37,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Nathaniel Clyne,ENG,DF,29,1991,13,13,1145,12.7,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Patrick van Aanholt,NED,DF,29,1990,22,20,1777,19.7,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Scott Dann,ENG,DF,33,1987,15,15,1350,15.0,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Tyrick Mitchell,ENG,DF,20,1999,19,19,1710,19.0,1,1,2,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Vicente Guaita,ESP,GK,33,1987,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Crystal Palace,Wilfried Zaha,CIV,FW,27,1992,30,29,2612,29.0,11,2,13,9,2,2,6,0,0.38,0.07,0.45,0.31,0.38,2020-2021,standard
ENG-Premier League,2020,Everton,Abdoulaye Doucouré,MLI,MF,27,1993,29,29,2443,27.1,2,3,5,2,0,0,6,0,0.07,0.11,0.18,0.07,0.18,2020-2021,standard
ENG-Premier League,2020,Everton,Alex Iwobi,NGA,"MF,FW",24,1996,30,17,1542,17.1,1,2,3,1,0,0,0,0,0.06,0.12,0.18,0.06,0.18,2020-2021,standard
ENG-Premier League,2020,Everton,Allan,BRA,MF,29,1991,24,23,2051,22.8,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,André Gomes,POR,MF,27,1993,28,17,1570,17.4,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,2020-2021,standard
ENG-Premier League,2020,Everton,Anthony Gordon,ENG,MF,19,2001,3,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Ben Godfrey,ENG,DF,22,1998,31,29,2685,29.8,0,2,2,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,2020-2021,standard
ENG-Premier League,2020,Everton,Bernard,BRA,"MF,FW",27,1992,12,3,455,5.1,1,0,1,1,0,0,2,0,0.2,0.0,0.2,0.2,0.2,2020-2021,standard
ENG-Premier League,2020,Everton,Cenk Tosun,TUR,"FW,MF",29,1991,5,0,48,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Dominic Calvert-Lewin,ENG,FW,23,1997,33,32,2871,31.9,16,0,16,16,0,0,3,0,0.5,0.0,0.5,0.5,0.5,2020-2021,standard
ENG-Premier League,2020,Everton,Fabian Delph,ENG,MF,30,1989,8,2,266,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Gylfi Sigurðsson,ISL,"MF,FW",30,1989,36,24,2253,25.0,6,5,11,3,3,4,2,0,0.24,0.2,0.44,0.12,0.32,2020-2021,standard
ENG-Premier League,2020,Everton,James Rodríguez,COL,"FW,MF",29,1991,23,21,1764,19.6,6,4,10,6,0,0,4,0,0.31,0.2,0.51,0.31,0.51,2020-2021,standard
ENG-Premier League,2020,Everton,Jean-Philippe Gbamin,CIV,"DF,MF",24,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Jonjoe Kenny,ENG,DF,23,1997,4,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Jordan Pickford,ENG,GK,26,1994,31,31,2742,30.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Joshua King,NOR,"FW,MF",28,1992,11,0,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,João Virgínia,POR,GK,20,1999,1,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Lucas Digne,FRA,"DF,MF",27,1993,30,30,2681,29.8,0,7,7,0,0,0,2,1,0.0,0.23,0.23,0.0,0.23,2020-2021,standard
ENG-Premier League,2020,Everton,Mason Holgate,JAM,DF,23,1996,28,26,2287,25.4,1,0,1,1,0,0,9,0,0.04,0.0,0.04,0.04,0.04,2020-2021,standard
ENG-Premier League,2020,Everton,Michael Keane,ENG,DF,27,1993,35,33,2991,33.2,3,1,4,3,0,0,4,0,0.09,0.03,0.12,0.09,0.12,2020-2021,standard
ENG-Premier League,2020,Everton,Moise Kean,ITA,FW,20,2000,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Nathan Broadhead,WAL,"FW,MF",22,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Niels Nkounkou,FRA,DF,19,2000,2,1,81,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Richarlison,BRA,"FW,MF",23,1997,34,33,2861,31.8,7,3,10,6,1,1,4,1,0.22,0.09,0.31,0.19,0.28,2020-2021,standard
ENG-Premier League,2020,Everton,Robin Olsen,SWE,GK,30,1990,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Séamus Coleman,IRL,"DF,MF",31,1988,25,18,1613,17.9,0,3,3,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,2020-2021,standard
ENG-Premier League,2020,Everton,Theo Walcott,ENG,"FW,MF",31,1989,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Everton,Tom Davies,ENG,MF,22,1998,25,17,1423,15.8,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,2020-2021,standard
ENG-Premier League,2020,Everton,Yerry Mina,COL,DF,25,1994,24,23,1937,21.5,2,0,2,2,0,0,2,0,0.09,0.0,0.09,0.09,0.09,2020-2021,standard
ENG-Premier League,2020,Fulham,Aboubakar Kamara,MTN,"MF,FW",25,1995,11,2,315,3.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Ademola Lookman,NGA,"MF,FW",22,1997,34,31,2747,30.5,4,4,8,4,0,1,5,0,0.13,0.13,0.26,0.13,0.26,2020-2021,standard
ENG-Premier League,2020,Fulham,Aleksandar Mitrović,SRB,FW,25,1994,27,13,1402,15.6,3,3,6,2,1,2,3,0,0.19,0.19,0.39,0.13,0.32,2020-2021,standard
ENG-Premier League,2020,Fulham,Alphonse Areola,FRA,GK,27,1993,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Andre-Frank Zambo Anguissa,CMR,MF,24,1995,36,29,2587,28.7,0,3,3,0,0,0,6,0,0.0,0.1,0.1,0.0,0.1,2020-2021,standard
ENG-Premier League,2020,Fulham,Antonee Robinson,USA,"DF,MF",22,1997,28,24,2162,24.0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Bobby De Cordova-Reid,JAM,"MF,FW",27,1993,33,28,2372,26.4,5,2,7,5,0,0,7,0,0.19,0.08,0.27,0.19,0.27,2020-2021,standard
ENG-Premier League,2020,Fulham,Denis Odoi,GHA,DF,32,1988,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Fabio Carvalho,POR,"FW,MF",17,2002,4,3,255,2.8,1,0,1,1,0,0,0,0,0.35,0.0,0.35,0.35,0.35,2020-2021,standard
ENG-Premier League,2020,Fulham,Harrison Reed,ENG,MF,25,1995,31,26,2247,25.0,0,2,2,0,0,0,5,0,0.0,0.08,0.08,0.0,0.08,2020-2021,standard
ENG-Premier League,2020,Fulham,Ivan Cavaleiro,POR,"FW,MF",26,1993,36,27,2472,27.5,3,0,3,2,1,2,2,0,0.11,0.0,0.11,0.07,0.07,2020-2021,standard
ENG-Premier League,2020,Fulham,Joachim Andersen,DEN,DF,24,1996,31,30,2730,30.3,1,1,2,1,0,0,7,1,0.03,0.03,0.07,0.03,0.07,2020-2021,standard
ENG-Premier League,2020,Fulham,Joe Bryan,ENG,"MF,DF",26,1993,16,7,669,7.4,1,0,1,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,2020-2021,standard
ENG-Premier League,2020,Fulham,Josh Maja,NGA,FW,21,1998,15,9,810,9.0,3,0,3,2,1,1,0,0,0.33,0.0,0.33,0.22,0.22,2020-2021,standard
ENG-Premier League,2020,Fulham,Josh Onomah,ENG,MF,23,1997,11,4,374,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Kenny Tete,NED,"DF,MF",24,1995,22,18,1481,16.5,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,2020-2021,standard
ENG-Premier League,2020,Fulham,Marek Rodák,SVK,GK,23,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Mario Lemina,GAB,MF,26,1993,28,19,1703,18.9,1,0,1,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,2020-2021,standard
ENG-Premier League,2020,Fulham,Maxime Le Marchand,FRA,DF,30,1989,2,1,123,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Michael Hector,JAM,DF,28,1992,4,3,263,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Neeskens Kebano,COD,MF,28,1992,5,1,119,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Ola Aina,NGA,DF,23,1996,31,31,2664,29.6,2,1,3,2,0,0,3,0,0.07,0.03,0.1,0.07,0.1,2020-2021,standard
ENG-Premier League,2020,Fulham,Ruben Loftus-Cheek,ENG,"MF,FW",24,1996,30,21,1909,21.2,1,0,1,1,0,0,3,0,0.05,0.0,0.05,0.05,0.05,2020-2021,standard
ENG-Premier League,2020,Fulham,Terence Kongolo,NED,DF,26,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Tim Ream,USA,DF,32,1987,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Tom Cairney,SCO,MF,29,1991,10,9,759,8.4,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,2020-2021,standard
ENG-Premier League,2020,Fulham,Tosin Adarabioyo,ENG,DF,22,1997,33,33,2953,32.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Fulham,Tyrese Francois,AUS,MF,20,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Diego Llorente,ESP,DF,26,1993,15,14,1204,13.4,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,2020-2021,standard
ENG-Premier League,2020,Leeds United,Ezgjan Alioski,MKD,"DF,MF",28,1992,36,29,2461,27.3,2,3,5,2,0,0,7,0,0.07,0.11,0.18,0.07,0.18,2020-2021,standard
ENG-Premier League,2020,Leeds United,Gaetano Berardi,SUI,DF,31,1988,2,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Hélder Costa,ANG,MF,26,1994,22,13,1156,12.8,3,3,6,3,0,0,0,0,0.23,0.23,0.47,0.23,0.47,2020-2021,standard
ENG-Premier League,2020,Leeds United,Ian Poveda,ENG,"FW,MF",20,2000,14,0,355,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Illan Meslier,FRA,GK,20,2000,35,35,3150,35.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Jack Harrison,ENG,MF,23,1996,36,34,2847,31.6,8,8,16,8,0,0,2,0,0.25,0.25,0.51,0.25,0.51,2020-2021,standard
ENG-Premier League,2020,Leeds United,Jamie Shackleton,ENG,"MF,DF",20,1999,13,3,461,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Kalvin Phillips,ENG,MF,24,1995,29,28,2428,27.0,1,2,3,1,0,0,10,0,0.04,0.07,0.11,0.04,0.11,2020-2021,standard
ENG-Premier League,2020,Leeds United,Kiko Casilla,ESP,GK,33,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Leif Davis,ENG,"DF,MF",20,1999,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Liam Cooper,SCO,DF,28,1991,25,25,2185,24.3,1,0,1,1,0,0,4,1,0.04,0.0,0.04,0.04,0.04,2020-2021,standard
ENG-Premier League,2020,Leeds United,Luke Ayling,ENG,DF,28,1991,38,38,3399,37.8,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Mateusz Klich,POL,MF,30,1990,35,28,2393,26.6,4,5,9,2,2,2,6,0,0.15,0.19,0.34,0.08,0.26,2020-2021,standard
ENG-Premier League,2020,Leeds United,Niall Huggins,WAL,DF,19,2000,1,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Pablo Hernández,ESP,MF,35,1985,16,3,427,4.7,0,2,2,0,0,0,1,0,0.0,0.42,0.42,0.0,0.42,2020-2021,standard
ENG-Premier League,2020,Leeds United,Pascal Struijk,NED,"DF,MF",20,1999,27,22,2075,23.1,1,0,1,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,2020-2021,standard
ENG-Premier League,2020,Leeds United,Patrick Bamford,ENG,FW,26,1993,38,37,3050,33.9,17,7,24,15,2,2,3,0,0.5,0.21,0.71,0.44,0.65,2020-2021,standard
ENG-Premier League,2020,Leeds United,Raphinha,BRA,MF,23,1996,30,26,2360,26.2,6,9,15,6,0,0,3,0,0.23,0.34,0.57,0.23,0.57,2020-2021,standard
ENG-Premier League,2020,Leeds United,Robin Koch,GER,"DF,MF",24,1996,17,13,1132,12.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leeds United,Rodrigo,ESP,MF,29,1991,26,14,1288,14.3,7,2,9,7,0,0,3,0,0.49,0.14,0.63,0.49,0.63,2020-2021,standard
ENG-Premier League,2020,Leeds United,Stuart Dallas,NIR,"MF,DF",29,1991,38,38,3409,37.9,8,2,10,8,0,0,7,0,0.21,0.05,0.26,0.21,0.26,2020-2021,standard
ENG-Premier League,2020,Leeds United,Tyler Roberts,WAL,MF,21,1999,27,14,1340,14.9,1,2,3,1,0,0,3,0,0.07,0.13,0.2,0.07,0.2,2020-2021,standard
ENG-Premier League,2020,Leicester City,Ayoze Pérez,ESP,"MF,FW",27,1993,25,15,1331,14.8,2,1,3,2,0,0,2,0,0.14,0.07,0.2,0.14,0.2,2020-2021,standard
ENG-Premier League,2020,Leicester City,Cengiz Ünder,TUR,MF,23,1997,9,1,281,3.1,0,2,2,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,2020-2021,standard
ENG-Premier League,2020,Leicester City,Christian Fuchs,AUT,DF,34,1986,9,8,702,7.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leicester City,Daniel Amartey,GHA,DF,25,1994,12,8,722,8.0,1,0,1,1,0,0,3,0,0.12,0.0,0.12,0.12,0.12,2020-2021,standard
ENG-Premier League,2020,Leicester City,Demarai Gray,JAM,"FW,MF",24,1996,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leicester City,Dennis Praet,BEL,MF,26,1994,15,10,718,8.0,1,1,2,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,2020-2021,standard
ENG-Premier League,2020,Leicester City,Hamza Choudhury,BAN,MF,22,1997,10,4,316,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leicester City,Harvey Barnes,ENG,MF,22,1997,25,22,1945,21.6,9,4,13,9,0,0,0,0,0.42,0.19,0.6,0.42,0.6,2020-2021,standard
ENG-Premier League,2020,Leicester City,Islam Slimani,ALG,FW,32,1988,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leicester City,James Justin,ENG,"DF,MF",22,1998,23,23,2070,23.0,2,1,3,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,2020-2021,standard
ENG-Premier League,2020,Leicester City,James Maddison,ENG,MF,23,1996,31,24,2099,23.3,8,5,13,8,0,0,4,0,0.34,0.21,0.56,0.34,0.56,2020-2021,standard
ENG-Premier League,2020,Leicester City,Jamie Vardy,ENG,FW,33,1987,34,31,2840,31.6,15,9,24,7,8,9,1,0,0.48,0.29,0.76,0.22,0.51,2020-2021,standard
ENG-Premier League,2020,Leicester City,Jonny Evans,NIR,DF,32,1988,28,28,2473,27.5,2,2,4,2,0,0,7,0,0.07,0.07,0.15,0.07,0.15,2020-2021,standard
ENG-Premier League,2020,Leicester City,Kasper Schmeichel,DEN,GK,33,1986,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leicester City,Kelechi Iheanacho,NGA,FW,23,1996,25,16,1459,16.2,12,2,14,12,0,1,1,0,0.74,0.12,0.86,0.74,0.86,2020-2021,standard
ENG-Premier League,2020,Leicester City,Khanya Leshabela,RSA,MF,20,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leicester City,Luke Thomas,ENG,"MF,DF",19,2001,14,12,969,10.8,1,0,1,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,2020-2021,standard
ENG-Premier League,2020,Leicester City,Marc Albrighton,ENG,MF,30,1989,31,17,1746,19.4,1,5,6,1,0,0,2,0,0.05,0.26,0.31,0.05,0.31,2020-2021,standard
ENG-Premier League,2020,Leicester City,Nampalys Mendy,SEN,MF,28,1992,23,15,1459,16.2,0,1,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,2020-2021,standard
ENG-Premier League,2020,Leicester City,Ricardo Pereira,POR,"MF,DF",26,1993,15,10,959,10.7,0,1,1,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,2020-2021,standard
ENG-Premier League,2020,Leicester City,Sidnei Tavares,,MF,18,2001,2,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leicester City,Timothy Castagne,BEL,"DF,MF",24,1995,27,27,2345,26.1,2,3,5,2,0,0,1,0,0.08,0.12,0.19,0.08,0.19,2020-2021,standard
ENG-Premier League,2020,Leicester City,Wes Morgan,JAM,DF,36,1984,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leicester City,Wesley Fofana,FRA,DF,19,2000,28,27,2262,25.1,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Leicester City,Wilfred Ndidi,NGA,"MF,DF",23,1996,26,25,2176,24.2,1,4,5,1,0,0,6,0,0.04,0.17,0.21,0.04,0.21,2020-2021,standard
ENG-Premier League,2020,Leicester City,Youri Tielemans,BEL,MF,23,1997,38,37,3357,37.3,6,4,10,4,2,2,6,0,0.16,0.11,0.27,0.11,0.21,2020-2021,standard
ENG-Premier League,2020,Leicester City,Çağlar Söyüncü,TUR,DF,24,1996,23,19,1819,20.2,1,0,1,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,2020-2021,standard
ENG-Premier League,2020,Liverpool,Adrián,ESP,GK,33,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Alex Oxlade-Chamberlain,ENG,"MF,FW",26,1993,13,2,253,2.8,1,1,2,1,0,0,0,0,0.36,0.36,0.71,0.36,0.71,2020-2021,standard
ENG-Premier League,2020,Liverpool,Alisson,BRA,GK,27,1992,33,33,2970,33.0,1,0,1,1,0,0,1,0,0.03,0.0,0.03,0.03,0.03,2020-2021,standard
ENG-Premier League,2020,Liverpool,Andy Robertson,SCO,DF,26,1994,38,38,3383,37.6,1,7,8,1,0,0,2,0,0.03,0.19,0.21,0.03,0.21,2020-2021,standard
ENG-Premier League,2020,Liverpool,Caoimhín Kelleher,IRL,GK,21,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Curtis Jones,ENG,MF,19,2001,24,13,1179,13.1,1,2,3,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,2020-2021,standard
ENG-Premier League,2020,Liverpool,Diogo Jota,POR,"FW,MF",23,1996,19,12,1112,12.4,9,0,9,9,0,0,2,0,0.73,0.0,0.73,0.73,0.73,2020-2021,standard
ENG-Premier League,2020,Liverpool,Divock Origi,BEL,FW,25,1995,9,2,186,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Fabinho,BRA,"DF,MF",26,1993,30,28,2567,28.5,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Georginio Wijnaldum,NED,MF,29,1990,38,34,2941,32.7,2,0,2,2,0,0,1,0,0.06,0.0,0.06,0.06,0.06,2020-2021,standard
ENG-Premier League,2020,Liverpool,James Milner,ENG,MF,34,1986,26,11,1070,11.9,0,1,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,2020-2021,standard
ENG-Premier League,2020,Liverpool,Joe Gomez,ENG,DF,23,1997,7,6,590,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Jordan Henderson,ENG,"MF,DF",30,1990,21,20,1704,18.9,1,1,2,1,0,0,0,0,0.05,0.05,0.11,0.05,0.11,2020-2021,standard
ENG-Premier League,2020,Liverpool,Joël Matip,CMR,DF,28,1991,10,9,691,7.7,1,2,3,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,2020-2021,standard
ENG-Premier League,2020,Liverpool,Kostas Tsimikas,GRE,DF,24,1996,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Mohamed Salah,EGY,FW,28,1992,37,34,3078,34.2,22,5,27,16,6,6,0,0,0.64,0.15,0.79,0.47,0.61,2020-2021,standard
ENG-Premier League,2020,Liverpool,Naby Keïta,GUI,MF,25,1995,10,7,520,5.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Nathaniel Phillips,ENG,DF,23,1997,17,15,1456,16.2,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,2020-2021,standard
ENG-Premier League,2020,Liverpool,Neco Williams,WAL,DF,19,2001,6,3,249,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Ozan Kabak,TUR,DF,20,2000,9,9,801,8.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Rhys Williams,ENG,DF,19,2001,9,7,661,7.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-2021,standard
ENG-Premier League,2020,Liverpool,Roberto Firmino,BRA,FW,28,1991,36,33,2838,31.5,9,7,16,9,0,0,2,0,0.29,0.22,0.51,0.29,0.51,2020-2021,standard
ENG-Premier League,2020,Liverpool,Sadio Mané,SEN,FW,28,1992,35,31,2810,31.2,11,7,18,11,0,0,3,0,0.35,0.22,0.58,0.35,0.58,2020-2021,standard
ENG-Premier League,2020,Liverpool,Takumi Minamino,JPN,"MF,FW",25,1995,9,2,293,3.3,1,0,1,1,0,0,0,0,0.31,0.0,0.31,0.31,0.31,2020-2021,standard
ENG-Premier League,2020,Liverpool,Thiago Alcántara,ESP,MF,29,1991,24,20,1854,20.6,1,0,1,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,2020-2021,standard
