league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
FRA-Ligue 1,2020,Nîmes,Antoine Valerio,FRA,MF,20,1999,0.8,0,0,0,2,0,0,1,2,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Baptiste Reynet,FRA,GK,29,1990,38.0,3,0,0,1,8,0,0,2,4,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Birger Meling,NOR,DF,25,1994,25.9,4,0,0,15,39,1,39,40,33,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Clément Depres,FRA,FW,25,1994,0.2,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Florian Miguel,FRA,DF,23,1996,17.1,4,2,1,17,32,0,6,45,13,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Gaëtan Paquiez,FRA,DF,26,1994,11.6,1,0,0,14,17,0,13,17,14,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Haris Duljević,BIH,"MF,FW",26,1993,8.6,1,0,0,10,12,1,18,8,11,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Karim Aribi,ALG,FW,26,1994,3.3,0,0,0,2,2,0,2,0,3,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Kelyan Guessoum,ALG,DF,21,1999,12.5,2,0,0,6,13,0,0,24,7,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Kévin Denkey,TOG,FW,19,2000,5.8,3,0,0,21,9,2,2,3,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Lamine Fomba,FRA,MF,22,1998,24.2,8,0,0,45,16,0,1,55,41,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Loïck Landre,FRA,DF,28,1992,18.1,2,1,0,19,11,0,0,32,9,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Lucas Buadés,FRA,"DF,MF",22,1997,0.2,0,0,0,0,0,0,1,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Lucas Deaux,FRA,"MF,DF",31,1988,19.5,4,1,0,35,20,3,20,23,32,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Mahamadou Doucouré,MLI,FW,20,2000,0.5,0,0,0,0,1,0,1,0,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Marco Majouga,CTA,FW,19,2001,1.4,0,0,0,4,1,1,3,0,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Matteo Ahlinvi,BEN,MF,21,1999,10.0,0,0,0,16,15,1,7,3,20,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Moussa Koné,SEN,FW,23,1996,19.5,2,0,0,20,42,16,4,3,7,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Naomichi Ueda,JPN,DF,25,1994,7.9,0,0,0,3,3,1,0,5,3,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Nassim Chadli,FRA,MF,19,2001,0.3,0,0,0,0,1,0,2,1,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Niclas Eliasson,SWE,"MF,FW",24,1995,20.0,1,0,0,26,40,4,143,24,18,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Nolan Roux,FRA,FW,32,1988,7.2,2,0,0,11,16,3,9,5,5,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Pablo Martinez,FRA,DF,31,1989,6.0,1,0,0,5,10,0,0,11,7,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Patrick Burner,MTQ,DF,24,1996,14.6,0,0,0,16,14,0,24,21,12,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Renaud Ripart,FRA,"MF,FW",27,1993,33.9,3,0,0,29,63,5,64,39,32,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Romain Philippoteaux,FRA,MF,32,1988,2.4,0,0,0,1,0,0,10,3,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Sami Ben Amar,MAR,FW,22,1998,0.1,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Sidy Sarr,SEN,MF,24,1996,5.1,1,0,0,9,5,1,1,7,4,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Sofiane Alakouch,MAR,DF,22,1998,16.7,4,0,0,25,26,1,19,25,32,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Yassine Benrahou,FRA,MF,21,1999,13.8,2,0,0,8,25,0,90,6,11,,,0,2020-2021,misc
FRA-Ligue 1,2020,Nîmes,Zinedine Ferhat,ALG,"MF,FW",27,1993,32.9,2,0,0,23,66,9,126,33,20,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Abdou Diallo,SEN,DF,24,1996,16.6,3,2,1,17,9,1,12,25,13,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Alessandro Florenzi,ITA,"DF,MF",29,1991,17.1,1,0,0,10,7,2,81,19,16,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Ander Herrera,ESP,MF,30,1989,20.6,6,0,0,32,16,0,13,29,38,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Arnaud Kalimuendo,FRA,FW,18,2002,0.8,0,0,0,0,3,1,1,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Bandiougou Fadiga,FRA,MF,19,2001,0.7,1,0,0,2,2,0,0,0,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Colin Dagba,FRA,DF,21,1998,15.1,3,0,0,20,9,3,39,18,11,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Danilo Pereira,POR,"MF,DF",28,1991,15.9,3,0,0,14,15,0,1,29,11,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Edouard Michut,FRA,MF,17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Idrissa Gueye,SEN,MF,30,1989,17.6,3,0,0,35,19,0,8,18,35,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Jesé,ESP,"FW,MF",27,1993,0.3,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Juan Bernat,ESP,DF,27,1993,2.2,2,0,0,6,1,0,1,1,3,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Julian Draxler,GER,MF,26,1993,11.8,3,0,0,8,13,4,28,15,6,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Kays Ruiz,FRA,FW,17,2002,2.1,1,0,0,4,5,0,1,2,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Kenny Nagera,FRA,FW,18,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Keylor Navas,CRC,GK,33,1986,28.0,0,0,0,0,2,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Kylian Mbappé,FRA,"FW,MF",21,1998,26.4,5,0,0,23,38,17,53,3,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Layvin Kurzawa,FRA,DF,27,1992,14.2,4,1,0,33,7,1,43,29,19,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Leandro Paredes,ARG,MF,26,1994,14.5,7,1,1,23,19,0,9,17,16,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Marcin Bułka,POL,GK,20,1999,1.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Marco Verratti,ITA,MF,27,1992,16.6,7,0,0,28,51,1,11,26,30,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Marquinhos,BRA,DF,26,1994,23.6,2,0,0,14,5,1,1,29,20,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Mauro Icardi,ARG,FW,27,1993,12.0,1,0,0,9,11,7,3,3,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Mitchel Bakker,NED,"DF,MF",20,2000,18.8,1,0,0,16,9,3,50,22,30,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Moise Kean,ITA,FW,20,2000,18.9,4,0,0,33,6,5,8,8,9,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Neymar,BRA,"MF,FW",28,1992,15.7,7,2,1,33,67,3,58,11,11,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Pablo Sarabia,ESP,"FW,MF",28,1992,14.7,2,0,0,7,16,7,51,5,12,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Presnel Kimpembe,FRA,DF,24,1995,25.6,6,1,0,31,25,0,0,33,28,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Rafinha,BRA,MF,27,1993,15.1,2,0,0,22,41,1,23,13,29,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Sergio Rico,ESP,GK,26,1993,9.0,0,0,0,0,0,0,0,0,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Thilo Kehrer,GER,DF,23,1996,18.0,3,0,0,26,9,1,12,13,25,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Timothee Pembele,FRA,"DF,MF",17,2002,4.3,1,0,0,7,3,0,2,5,7,,,1,2020-2021,misc
FRA-Ligue 1,2020,PSG,Xavi Simons,NED,"FW,MF",17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,PSG,Ángel Di María,ARG,"FW,MF",32,1988,20.6,1,0,0,12,26,8,186,6,19,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Alexis Flips,FRA,MF,20,2000,0.5,0,0,0,1,1,0,5,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Anastasios Donis,GRE,MF,23,1996,1.1,0,1,0,3,0,3,4,1,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Arber Zeneli,KVX,MF,25,1995,14.3,1,0,0,15,24,5,54,3,10,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Boulaye Dia,SEN,FW,23,1996,32.6,2,0,0,31,38,14,14,10,16,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Dario Maresic,AUT,DF,20,1999,5.7,0,0,0,8,1,0,3,11,10,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Dereck Kutesa,SUI,MF,22,1997,7.6,2,0,0,13,16,5,15,7,6,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Dion Lopy,SEN,MF,18,2002,2.8,0,0,0,0,2,0,1,2,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,El Bilal Touré,MLI,FW,18,2001,13.8,4,0,0,43,13,11,2,7,12,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Fodé Doucouré,MLI,DF,19,2001,3.7,0,0,0,4,1,0,8,4,7,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Fraser Hornby,SCO,"FW,MF",20,1999,0.4,1,0,0,1,0,0,0,1,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Ghislain Konan,CIV,DF,24,1995,29.0,5,0,0,24,24,3,64,29,33,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Hugo Ekitike,FRA,FW,18,2002,1.0,1,0,0,3,1,0,0,0,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Kaj Sierhuis,NED,FW,22,1998,7.2,2,0,0,18,5,1,6,2,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Marshall Munetsi,ZIM,"MF,DF",24,1996,21.4,7,1,0,30,20,1,5,53,20,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Mathieu Cafaro,FRA,MF,23,1997,23.0,3,0,0,29,39,5,108,19,17,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Moreto Cassamã,GNB,MF,22,1998,22.6,8,3,0,30,28,0,20,39,33,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Mouhamadou Drammeh,GAM,MF,21,1999,1.9,1,0,0,1,4,0,0,2,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Moussa Doumbia,MLI,"MF,FW",25,1994,10.0,1,0,0,8,31,2,33,10,6,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Moïse Sakava,CMR,MF,19,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Nathanaël Mbuku,COD,"MF,FW",18,2002,24.6,3,0,0,27,58,3,44,12,21,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Predrag Rajković,SRB,GK,24,1995,36.5,2,0,0,1,12,0,0,3,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Thibault De Smet,BEL,DF,22,1998,5.5,3,0,0,11,6,0,11,7,7,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Thomas Foket,BEL,DF,25,1994,36.9,4,0,0,34,34,4,57,68,41,,,1,2020-2021,misc
FRA-Ligue 1,2020,Reims,Tristan Dingomé,CMR,"DF,MF",29,1991,0.2,0,0,0,1,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Valon Berisha,KVX,MF,27,1993,18.3,2,0,0,16,16,1,63,26,24,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Wout Faes,BEL,DF,22,1998,32.2,13,2,1,23,15,0,0,63,22,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Xavier Chavalerin,FRA,MF,29,1991,28.3,8,0,0,38,6,3,20,44,51,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Yehvann Diouf,SEN,GK,20,1999,1.5,0,0,0,0,1,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Reims,Yunis Abdelhamid,MAR,DF,32,1987,32.1,4,1,0,38,23,0,0,63,42,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Adrien Hunou,FRA,FW,26,1994,6.5,1,0,0,7,8,1,1,1,3,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Adrien Truffert,FRA,"DF,MF",18,2001,21.7,3,0,0,23,25,0,65,16,22,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Alfred Gomis,SEN,GK,26,1993,22.0,1,0,0,1,3,0,0,1,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Andy Diouf,FRA,MF,17,2003,0.1,1,0,0,2,1,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",26,1994,28.4,8,0,0,26,10,3,228,23,25,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Brandon Soppy,FRA,DF,18,2002,6.2,1,0,0,12,15,0,18,8,16,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Clément Grenier,FRA,MF,29,1991,12.0,3,0,0,29,16,0,56,9,8,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Dalbert Henrique,BRA,DF,26,1993,4.1,3,0,0,9,3,0,12,6,7,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Damien Da Silva,FRA,DF,32,1988,29.6,7,1,0,30,21,0,9,46,15,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Daniele Rugani,ITA,DF,26,1994,1.0,1,0,0,2,2,0,0,1,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Eduardo Camavinga,FRA,MF,17,2002,26.7,6,0,0,56,53,0,4,24,63,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Faitout Maouassa,FRA,DF,22,1998,13.0,4,0,0,13,18,0,60,18,16,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Flavien Tait,FRA,MF,27,1993,15.2,6,0,0,21,31,0,28,12,14,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Georginio Rutter,FRA,"FW,MF",18,2002,0.5,0,0,0,5,2,2,0,0,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Gerzino Nyamsi,CMR,DF,23,1997,9.7,2,0,0,10,0,0,1,12,13,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Hamari Traoré,MLI,DF,28,1992,33.3,4,0,0,40,24,2,134,75,38,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,James Lea Siliki,CMR,MF,24,1996,2.8,0,0,0,3,0,0,8,2,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Jeremy Doku,BEL,"MF,FW",18,2002,25.7,1,1,0,36,69,6,62,10,25,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Jonas Martin,FRA,MF,30,1990,5.4,3,0,0,10,5,0,2,14,10,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Lesley Ugochukwu,FRA,MF,16,2004,0.7,1,0,0,1,1,0,0,0,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,M'Baye Niang,SEN,FW,25,1994,4.7,0,0,0,13,11,0,1,1,3,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Martin Terrier,FRA,"FW,MF",23,1997,27.1,2,1,0,33,39,9,19,18,18,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Matthis Abline,FRA,"FW,MF",17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Nayef Aguerd,MAR,DF,24,1996,35.0,6,0,0,22,30,2,1,51,31,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Raphinha,BRA,"FW,MF",23,1996,4.5,0,0,0,6,12,0,16,3,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Romain Del Castillo,FRA,"MF,FW",24,1996,7.2,2,0,0,14,13,2,34,5,18,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Romain Salin,FRA,GK,36,1984,15.0,2,0,0,0,2,0,0,1,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Sacha Boey,FRA,DF,19,2000,1.4,0,1,0,2,1,0,3,2,3,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Serhou Guirassy,GUI,FW,24,1996,19.6,3,0,0,38,55,7,4,5,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Steven Nzonzi,FRA,MF,31,1988,32.3,8,1,0,36,14,0,5,18,19,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Yann Gboho,FRA,MF,19,2001,3.4,0,0,0,8,7,1,3,1,5,,,0,2020-2021,misc
FRA-Ligue 1,2020,Rennes,Édouard Mendy,SEN,GK,28,1992,1.0,0,0,0,0,1,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Abdoulaye Sidibé,FRA,FW,18,2002,0.1,1,0,0,1,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Adil Aouchiche,ALG,"MF,FW",18,2002,19.2,2,0,0,20,31,2,131,10,21,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Aimen Moueffek,FRA,"DF,MF",19,2001,8.3,3,0,0,20,15,0,6,8,16,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Alpha Sissoko,MLI,"DF,MF",23,1997,5.3,0,0,0,2,4,0,14,12,7,,,1,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Anthony Modeste,FRA,FW,32,1988,3.3,1,0,0,5,2,0,2,0,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Arnaud Nordin,FRA,"MF,FW",22,1998,19.7,1,0,0,13,60,3,72,9,8,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Assane Dioussé,SEN,MF,22,1997,0.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Baptiste Gabard,FRA,MF,20,2000,1.5,1,0,0,2,3,0,0,2,3,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Bilal Benkhedim,ALG,FW,19,2001,0.8,0,0,0,1,1,0,11,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Charles Abi,FRA,"FW,MF",20,2000,10.1,1,0,0,18,8,7,3,4,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Denis Bouanga,GAB,"MF,FW",25,1994,30.2,7,0,0,62,35,10,61,21,32,,,1,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Etienne Green,ENG,GK,20,2000,8.0,0,0,0,2,1,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Gabriel Silva,BRA,DF,29,1991,3.9,1,0,0,5,7,0,9,7,5,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Harold Moukoudi,CMR,DF,22,1997,25.3,6,0,0,24,14,0,0,44,33,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Jean-Philippe Krasso,CIV,FW,23,1997,2.5,0,0,0,3,4,5,2,1,2,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Jessy Moulin,FRA,GK,34,1986,29.0,1,0,0,0,5,1,0,3,3,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Kévin Monnet-Paquet,FRA,MF,31,1988,6.3,0,0,0,7,9,0,14,4,7,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Lucas Gourna-Douath,FRA,MF,16,2003,14.7,8,0,0,33,28,0,3,25,19,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Mahdi Camara,FRA,"MF,DF",22,1998,36.6,4,0,0,50,41,0,38,76,67,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Marvin Tshibuabua,FRA,DF,18,2002,0.5,0,0,0,0,0,0,0,2,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Mathieu Debuchy,FRA,DF,35,1985,23.4,5,0,0,40,19,4,96,52,33,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Mathys Saban,FRA,MF,18,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Maxence Rivera,FRA,MF,18,2002,2.7,0,0,0,2,2,0,11,2,10,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Miguel Trauco,PER,DF,27,1992,22.6,1,0,0,30,12,0,75,30,26,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Panagiotis Retsos,GRE,DF,21,1998,3.0,2,0,0,6,1,0,0,3,3,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Pape Abou Cissé,SEN,DF,24,1995,14.0,1,0,0,10,9,1,1,30,13,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Rayan Souici,FRA,MF,22,1998,0.1,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Romain Hamouma,FRA,"FW,MF",33,1987,19.7,5,0,0,32,35,10,97,6,7,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Ryad Boudebouz,ALG,"MF,FW",30,1990,7.2,2,0,0,8,10,1,53,5,6,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Saidou Sow,GUI,DF,18,2002,11.1,0,0,0,7,5,0,0,15,13,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Stefan Bajic,FRA,GK,18,2001,1.0,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Timothée Kolodziejczak,FRA,DF,28,1991,22.6,4,1,0,29,7,0,11,40,18,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Tyron Tormin,FRA,FW,19,2001,0.2,0,0,0,1,1,0,0,1,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Wahbi Khazri,TUN,"FW,MF",29,1991,13.1,5,1,0,25,32,8,31,4,16,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Wesley Fofana,FRA,DF,19,2000,3.5,1,0,0,6,5,1,0,10,4,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Yanis Lhery,FRA,FW,17,2003,0.3,0,0,0,0,0,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Yann M'Vila,FRA,MF,30,1990,0.2,0,0,0,0,0,0,0,1,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Yvan Neyou,CMR,MF,23,1997,27.1,9,0,0,45,46,1,11,35,35,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Yvann Macon,FRA,DF,21,1998,6.0,2,0,0,11,7,0,13,9,21,,,0,2020-2021,misc
FRA-Ligue 1,2020,Saint-Étienne,Zaydou Youssouf,COM,MF,21,1999,13.7,2,0,0,18,37,1,19,27,17,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Abdul Majeed Waris,GHA,"MF,FW",28,1991,6.1,0,0,0,9,19,2,11,2,1,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Adrien Thomasson,FRA,"MF,FW",26,1993,29.2,8,1,1,53,43,6,39,22,18,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Alexander Djiku,GHA,"DF,MF",25,1994,28.4,8,0,0,51,37,2,8,90,44,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Anthony Caci,FRA,DF,23,1997,31.1,0,0,0,33,14,0,72,55,49,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Bingourou Kamara,SEN,GK,23,1996,8.0,0,0,0,1,1,1,0,1,1,,,1,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Dimitri Liénard,FRA,"MF,FW",32,1988,20.3,2,0,0,19,14,0,173,17,27,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Eiji Kawashima,JPN,GK,37,1983,24.0,1,0,0,1,1,0,0,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Frederic Guilbert,FRA,"DF,MF",25,1994,12.4,2,1,0,18,13,0,68,36,19,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Habib Diallo,SEN,"FW,MF",25,1995,25.8,2,0,0,24,25,13,17,13,8,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Ibrahima Sissoko,MLI,MF,22,1997,28.7,6,0,0,66,22,1,28,47,50,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Idriss Saadi,ALG,FW,28,1992,1.4,0,0,0,1,0,0,4,0,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Ismael Aaneba,FRA,DF,21,1999,0.1,0,0,0,1,0,0,0,1,0,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Jean-Eudes Aholou,CIV,"MF,DF",26,1994,23.8,9,0,0,50,33,0,9,53,25,,,0,2020-2021,misc
FRA-Ligue 1,2020,Strasbourg,Jean-Ricner Bellegarde,HAI,MF,22,1998,23.2,3,0,0,33,48,0,67,21,37,,,0,2020-2021,misc
