league,season,team,player,nation,pos,age,born,misc_90s,misc_performance_crdy,misc_performance_crdr,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,fbref_season_label,fbref_stat_type
ENG-Premier League,2018,Everton,Cenk Tosun,TUR,FW,27,1991,11.8,3,0,0,17,16,10,4,5,9,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Dominic Calvert-Lewin,ENG,"FW,MF",21,1997,19.8,3,0,0,34,32,6,6,7,9,1,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Gylfi Sigurðsson,ISL,MF,28,1989,34.6,3,0,0,33,39,3,196,29,34,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Idrissa Gueye,SEN,MF,28,1989,31.4,6,0,0,54,38,0,14,74,85,0,1,0,2018-2019,misc
ENG-Premier League,2018,Everton,James McCarthy,IRL,MF,27,1990,0.2,0,0,0,0,0,0,0,1,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Jonjoe Kenny,ENG,DF,21,1997,8.8,1,0,0,10,1,0,17,16,15,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Jordan Pickford,ENG,GK,24,1994,38.0,1,0,0,1,3,0,0,0,0,0,1,0,2018-2019,misc
ENG-Premier League,2018,Everton,Kurt Zouma,FRA,DF,23,1994,29.0,5,2,1,21,16,2,2,50,20,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Leighton Baines,ENG,DF,33,1984,4.2,0,0,0,2,1,1,18,4,6,0,2,0,2018-2019,misc
ENG-Premier League,2018,Everton,Lucas Digne,FRA,DF,25,1993,32.9,5,1,0,39,33,2,282,58,47,0,0,1,2018-2019,misc
ENG-Premier League,2018,Everton,Mason Holgate,JAM,DF,21,1996,4.5,1,0,0,2,7,1,0,3,4,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Michael Keane,ENG,DF,25,1993,33.0,2,0,0,23,7,0,4,47,26,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Morgan Schneiderlin,FRA,MF,28,1989,9.3,2,0,0,21,8,0,2,15,16,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Oumar Niasse,SEN,"FW,MF",28,1990,0.7,0,0,0,3,1,1,1,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Phil Jagielka,ENG,DF,35,1982,3.7,0,1,0,2,3,0,0,2,4,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Richarlison,BRA,"MF,FW",21,1997,29.6,5,1,0,33,73,17,48,15,32,2,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Séamus Coleman,IRL,DF,29,1988,28.4,1,0,0,22,20,3,81,27,24,0,1,1,2018-2019,misc
ENG-Premier League,2018,Everton,Theo Walcott,ENG,MF,29,1989,23.5,1,0,0,11,26,19,53,23,18,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Tom Davies,ENG,MF,20,1998,10.9,3,0,0,21,17,1,6,17,17,0,0,0,2018-2019,misc
ENG-Premier League,2018,Everton,Yerry Mina,COL,DF,23,1994,9.9,3,0,0,13,5,1,0,7,8,1,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Aboubakar Kamara,MTN,"MF,FW",23,1995,7.7,2,0,0,24,4,7,18,1,5,1,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Aleksandar Mitrović,SRB,FW,23,1994,36.4,7,0,0,61,59,34,7,8,11,1,1,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Alfie Mawson,ENG,DF,24,1994,12.6,2,0,0,6,5,0,3,19,8,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Andre-Frank Zambo Anguissa,CMR,MF,22,1995,16.9,2,1,1,24,18,2,2,30,29,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,André Schürrle,GER,"FW,MF",27,1990,18.2,2,0,0,17,19,11,41,8,19,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Calum Chambers,ENG,"MF,DF",23,1995,28.8,9,0,0,35,4,0,14,70,37,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Cyrus Christie,IRL,"MF,DF",25,1992,21.6,7,0,0,29,13,2,91,29,24,0,1,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Denis Odoi,GHA,DF,30,1988,28.8,4,0,0,37,31,0,13,38,32,0,1,1,2018-2019,misc
ENG-Premier League,2018,Fulham,Fabricio,ESP,GK,30,1987,2.0,0,0,0,0,1,0,0,0,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Floyd Ayité,TOG,"MF,FW",29,1988,5.3,0,0,0,6,7,4,7,7,6,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Harvey Elliott,ENG,"FW,MF",15,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Håvard Nordtveit,NOR,DF,28,1990,4.0,0,0,0,5,2,0,0,6,4,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Ibrahima Cissé,GUI,MF,24,1994,1.0,0,0,0,1,0,0,0,3,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Jean Seri,CIV,MF,27,1991,24.9,6,0,0,33,23,1,108,33,32,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Joe Bryan,ENG,"DF,MF",24,1993,26.1,5,0,0,25,28,2,117,30,41,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Kevin McDonald,SCO,MF,29,1988,9.3,5,1,1,12,6,0,3,11,11,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Lazar Marković,SRB,"FW,MF",24,1994,0.5,0,0,0,1,0,0,0,1,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Luciano Vietto,ARG,"FW,MF",24,1993,11.0,1,0,0,13,19,0,19,6,13,0,1,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Marcus Bettinelli,ENG,GK,26,1992,7.0,1,0,0,0,1,0,0,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Maxime Le Marchand,FRA,DF,28,1989,25.0,5,0,0,28,7,3,17,55,38,0,1,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Neeskens Kebano,COD,"FW,MF",26,1992,1.2,0,0,0,0,1,0,2,0,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Ryan Babel,NED,"FW,MF",31,1986,13.9,3,0,0,15,16,9,38,5,7,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Ryan Sessegnon,ENG,"MF,FW",18,2000,25.6,0,0,0,20,22,16,68,17,16,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Sergio Rico,ESP,GK,24,1993,29.0,1,0,0,1,5,0,0,1,1,0,1,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Stefan Johansen,NOR,MF,27,1991,4.6,4,0,0,6,2,0,10,3,4,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Tim Ream,USA,DF,30,1987,22.7,1,0,0,11,9,0,1,23,14,0,0,0,2018-2019,misc
ENG-Premier League,2018,Fulham,Timothy Fosu-Mensah,NED,DF,20,1998,8.8,3,0,0,7,1,0,15,12,8,0,1,1,2018-2019,misc
ENG-Premier League,2018,Fulham,Tom Cairney,SCO,"MF,FW",27,1991,24.4,0,0,0,11,40,0,27,10,22,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Aaron Mooy,AUS,MF,27,1990,25.9,4,0,0,26,15,1,139,16,44,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Aaron Rowe,ENG,MF,17,2000,0.8,0,0,0,2,0,0,0,1,0,0,1,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Abdelhamid Sabiri,MAR,FW,21,1996,0.5,0,0,0,0,1,0,0,1,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Adama Diakhaby,FRA,"FW,MF",22,1996,6.1,1,0,0,7,9,2,14,1,3,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Alex Pritchard,ENG,"FW,MF",25,1993,23.1,2,0,0,14,51,7,79,17,24,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Ben Hamer,ENG,GK,30,1987,6.1,0,0,0,0,1,0,0,1,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Chris Löwe,GER,"MF,DF",29,1989,22.9,2,0,0,14,13,2,140,19,19,0,1,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Christopher Schindler,GER,DF,28,1990,36.2,5,1,1,26,20,0,0,67,39,0,1,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Collin Quaner,GER,FW,27,1991,0.4,0,0,0,2,0,1,0,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Danny Williams,USA,MF,29,1989,1.1,1,0,0,3,1,0,0,1,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Demeaco Duhaney,ENG,DF,19,1998,0.5,0,0,0,0,2,0,2,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Elias Kachunga,COD,"MF,FW",26,1992,13.1,2,0,0,24,21,9,15,4,9,0,1,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Erik Durm,GER,"DF,MF",26,1992,22.8,0,0,0,13,22,1,67,38,21,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Florent Hadergjonaj,KVX,"MF,DF",24,1994,20.5,1,0,0,12,19,2,91,22,18,0,1,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Isaac Mbenza,BEL,"MF,FW",22,1996,11.0,1,0,0,9,6,6,34,6,8,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Jason Puncheon,ENG,"MF,FW",32,1986,4.2,1,0,0,9,2,1,9,4,4,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Joel Coleman,ENG,GK,22,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Jon Gorenc Stanković,SVN,"MF,DF",22,1996,7.9,2,0,0,9,12,0,0,11,19,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Jonas Lössl,DEN,GK,29,1989,30.9,1,0,0,0,5,0,0,1,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Jonathan Hogg,ENG,MF,29,1988,26.3,8,1,0,58,35,1,7,69,43,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Juninho Bacuna,CUW,"MF,DF",20,1997,15.7,4,0,0,34,22,1,35,24,29,0,1,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Karlan Grant,ENG,"FW,MF",20,1997,9.7,0,0,0,8,8,4,10,1,1,1,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Laurent Depoitre,BEL,FW,29,1988,11.9,1,0,0,19,10,7,4,2,4,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Mathias Jørgensen,DEN,DF,28,1990,23.9,6,0,0,33,14,0,4,64,32,0,1,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Matty Daly,ENG,MF,17,2001,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Philip Billing,DEN,MF,22,1996,24.3,7,0,0,38,30,2,56,58,47,0,1,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Rajiv van La Parra,NED,"MF,FW",27,1991,4.5,0,0,0,4,14,0,6,4,6,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Ramadan Sobhi,EGY,MF,21,1997,0.9,0,0,0,0,1,0,3,0,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Steve Mounié,BEN,FW,23,1994,19.8,1,1,0,32,15,15,9,5,8,0,0,0,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Terence Kongolo,NED,DF,24,1994,30.2,4,0,0,20,26,2,28,66,46,0,1,1,2018-2019,misc
ENG-Premier League,2018,Huddersfield,Tommy Smith,ENG,DF,26,1992,12.7,2,1,0,11,6,0,24,18,15,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Adrien Silva,POR,MF,29,1989,1.0,0,0,0,1,2,0,0,1,2,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Ben Chilwell,ENG,DF,21,1996,36.0,4,0,0,32,44,2,133,38,29,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Christian Fuchs,AUT,DF,32,1986,2.3,0,0,0,3,2,0,14,4,3,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Daniel Amartey,GHA,DF,23,1994,7.1,2,0,0,6,1,1,3,15,12,0,1,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Danny Simpson,ENG,DF,31,1987,3.2,0,0,0,2,0,0,1,6,4,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Demarai Gray,JAM,"MF,FW",22,1996,22.1,2,0,0,15,16,3,53,9,10,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Fousseni Diabaté,MLI,MF,22,1995,0.6,0,0,0,0,1,1,2,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Hamza Choudhury,BAN,MF,20,1997,6.6,0,0,0,7,2,0,3,15,10,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Harry Maguire,ENG,DF,25,1993,28.8,6,1,0,20,16,4,1,36,17,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Harvey Barnes,ENG,"MF,FW",20,1997,11.2,0,0,0,7,7,2,23,3,5,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,James Maddison,ENG,"MF,FW",21,1996,31.5,5,2,1,26,78,2,206,13,34,2,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Jamie Vardy,ENG,FW,31,1987,30.3,3,1,0,20,19,37,30,5,11,2,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Jonny Evans,NIR,DF,30,1988,22.2,2,0,0,21,17,0,1,33,13,0,1,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Kasper Schmeichel,DEN,GK,31,1986,38.0,3,0,0,0,4,0,1,3,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Kelechi Iheanacho,NGA,"FW,MF",21,1996,10.5,2,0,0,14,7,8,6,2,6,1,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Marc Albrighton,ENG,"MF,FW",28,1989,18.1,3,0,0,10,20,2,125,22,23,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Nampalys Mendy,SEN,MF,26,1992,23.2,5,0,0,22,36,0,4,27,20,0,1,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Rachid Ghezzal,ALG,"MF,FW",26,1992,8.3,3,0,0,13,8,0,45,7,5,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Ricardo Pereira,POR,"DF,MF",24,1993,34.7,7,0,0,43,48,2,104,63,66,1,1,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Shinji Okazaki,JPN,FW,32,1986,3.2,0,0,0,6,6,3,0,2,5,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Vicente Iborra,ESP,MF,30,1988,2.5,0,0,0,6,1,0,1,5,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Wes Morgan,JAM,DF,34,1984,21.4,3,2,2,18,6,3,0,29,16,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Wilfred Ndidi,NGA,MF,21,1996,36.6,8,0,0,47,23,2,12,80,101,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Youri Tielemans,BEL,MF,21,1997,12.1,2,0,0,11,15,0,16,4,10,0,0,0,2018-2019,misc
ENG-Premier League,2018,Leicester City,Çağlar Söyüncü,TUR,DF,22,1996,4.1,1,0,0,9,2,0,2,6,2,0,1,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Adam Lallana,ENG,"MF,FW",30,1988,5.2,1,0,0,4,11,0,8,3,10,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Alberto Moreno,ESP,DF,26,1992,1.7,0,0,0,1,1,0,4,1,2,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Alex Oxlade-Chamberlain,ENG,"FW,MF",24,1993,0.2,0,0,0,0,1,0,0,1,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Alisson,BRA,GK,25,1992,38.0,1,0,0,0,1,0,0,1,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Andy Robertson,SCO,DF,24,1994,35.7,4,0,0,20,16,1,133,31,49,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Daniel Sturridge,ENG,FW,28,1989,5.7,1,0,0,5,10,4,3,2,2,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Dejan Lovren,CRO,DF,29,1989,11.0,1,0,0,3,10,0,4,10,9,1,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Divock Origi,BEL,FW,23,1995,4.1,0,0,0,2,5,3,5,1,1,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Fabinho,BRA,MF,24,1993,22.4,6,0,0,30,30,0,10,31,31,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Georginio Wijnaldum,NED,MF,27,1990,30.3,3,0,0,19,30,2,15,24,28,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,James Milner,ENG,"MF,DF",32,1986,19.9,7,2,1,28,27,0,133,16,25,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Joe Gomez,ENG,DF,21,1997,11.8,2,0,0,12,9,0,7,15,11,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Jordan Henderson,ENG,MF,28,1990,22.1,3,2,1,26,12,2,37,32,36,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Joël Matip,CMR,DF,26,1991,17.1,3,0,0,12,17,0,0,31,27,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Mohamed Salah,EGY,FW,26,1992,36.1,1,0,0,25,32,28,57,5,10,5,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Naby Keïta,GUI,MF,23,1995,15.4,0,0,0,24,16,0,5,13,15,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Nathaniel Clyne,ENG,DF,27,1991,1.2,0,0,0,0,2,0,3,2,3,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Rafael Camacho,POR,"FW,MF",18,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Roberto Firmino,BRA,"FW,MF",26,1991,29.0,0,0,0,40,11,9,9,6,23,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Sadio Mané,SEN,"FW,MF",26,1992,34.2,2,0,0,35,64,26,39,16,30,1,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Trent Alexander-Arnold,ENG,DF,19,1998,27.4,3,0,0,14,8,4,201,35,42,0,0,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Virgil van Dijk,NED,DF,27,1991,37.6,1,0,0,12,22,1,1,42,28,0,1,0,2018-2019,misc
ENG-Premier League,2018,Liverpool,Xherdan Shaqiri,SUI,MF,26,1991,11.8,2,0,0,9,14,2,47,5,5,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Aymeric Laporte,ESP,DF,24,1994,34.0,3,0,0,22,18,2,8,38,21,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Benjamin Mendy,FRA,"DF,MF",24,1994,10.0,1,0,0,12,2,0,51,10,12,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Bernardo Silva,POR,"MF,FW",23,1994,31.7,3,0,0,31,24,2,71,27,43,1,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Danilo,BRA,DF,27,1991,9.0,1,0,0,10,8,0,12,16,16,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,David Silva,ESP,MF,32,1986,26.7,2,0,0,26,25,6,74,19,19,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Ederson Moraes,BRA,GK,24,1993,38.0,2,0,0,2,3,0,0,1,3,0,2,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Fabian Delph,ENG,DF,28,1989,8.1,1,1,0,6,7,0,8,13,13,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Fernandinho,BRA,MF,33,1985,26.4,5,0,0,40,27,2,4,40,43,0,1,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Gabriel Jesus,BRA,FW,21,1997,11.5,1,0,0,12,18,15,4,2,3,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,John Stones,ENG,DF,24,1994,19.6,1,0,0,6,7,1,2,15,12,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Kevin De Bruyne,BEL,MF,27,1991,10.8,2,0,0,10,15,1,91,3,16,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Kyle Walker,ENG,DF,28,1990,30.9,3,0,0,15,14,4,59,38,25,0,1,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Leroy Sané,GER,FW,22,1996,20.7,1,0,0,10,14,19,99,9,15,1,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Nicolás Otamendi,ARG,DF,30,1988,13.7,1,0,0,8,3,0,1,28,14,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Oleksandr Zinchenko,UKR,DF,21,1996,12.8,1,0,0,15,5,1,39,22,20,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Phil Foden,ENG,MF,18,2000,3.7,0,0,0,4,5,0,4,3,6,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Raheem Sterling,ENG,"FW,MF",23,1994,30.8,3,0,0,41,44,13,75,16,17,2,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Riyad Mahrez,ALG,"FW,MF",27,1991,14.9,0,0,0,10,15,9,74,9,7,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Sergio Agüero,ARG,FW,30,1988,27.3,4,0,0,22,25,26,14,8,10,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,Vincent Kompany,BEL,DF,32,1986,13.6,6,0,0,17,0,1,0,15,10,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester City,İlkay Gündoğan,GER,MF,27,1990,23.7,3,0,0,14,23,0,99,29,13,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Alexis Sánchez,CHI,"FW,MF",29,1988,9.8,3,0,0,15,18,8,23,9,11,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Ander Herrera,ESP,MF,28,1989,15.6,4,0,0,21,20,0,5,39,30,0,1,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Andreas Pereira,BRA,MF,22,1996,6.7,5,0,0,12,6,1,13,9,7,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Angel Gomes,ENG,"FW,MF",17,2000,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Anthony Martial,FRA,"FW,MF",22,1995,18.0,2,0,0,14,28,6,33,3,8,2,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Antonio Valencia,ECU,"DF,MF",32,1985,5.2,2,0,0,7,4,0,9,5,6,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Ashley Young,ENG,DF,33,1985,28.5,10,2,1,38,32,4,197,53,33,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Chris Smalling,ENG,DF,28,1989,23.6,1,0,0,22,8,2,0,27,18,0,1,1,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,David de Gea,ESP,GK,27,1990,38.0,1,0,0,1,4,0,0,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Diogo Dalot,POR,"DF,MF",19,1999,11.3,3,0,0,12,2,2,50,8,12,0,1,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Eric Bailly,CIV,DF,24,1994,7.1,0,1,0,5,5,0,0,14,7,0,1,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Fred,BRA,MF,25,1993,11.6,2,0,0,25,18,1,13,16,18,0,1,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,James Garner,ENG,MF,17,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Jesse Lingard,ENG,"FW,MF",25,1992,18.5,3,0,0,27,25,7,18,10,18,2,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Juan Mata,ESP,"MF,FW",30,1988,14.3,3,0,0,10,9,8,67,6,4,2,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Luke Shaw,ENG,DF,23,1995,28.8,11,0,0,42,18,1,51,22,29,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Marcos Rojo,ARG,DF,28,1990,2.4,2,0,0,3,1,0,3,6,3,0,0,1,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Marcus Rashford,ENG,"FW,MF",20,1997,25.9,3,1,0,26,52,15,54,4,14,2,1,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Marouane Fellaini,BEL,MF,30,1987,8.4,1,0,0,15,9,2,6,3,13,1,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Mason Greenwood,ENG,FW,16,2001,1.3,0,0,0,0,1,2,1,0,3,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Matteo Darmian,ITA,"DF,MF",28,1989,4.9,0,0,0,3,4,1,3,7,9,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Nemanja Matić,SRB,MF,29,1988,27.1,8,2,1,27,20,1,9,31,33,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Paul Pogba,FRA,MF,25,1993,33.4,6,0,0,54,69,5,28,20,30,1,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Phil Jones,ENG,DF,26,1992,14.0,1,0,0,8,10,0,1,22,16,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Romelu Lukaku,BEL,FW,25,1993,23.7,4,0,0,18,3,23,44,2,7,1,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Scott McTominay,SCO,"MF,DF",21,1996,9.6,1,0,0,11,16,1,3,14,9,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Tahith Chong,CUW,"FW,MF",18,1999,0.4,0,0,0,0,2,0,0,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Manchester Utd,Victor Lindelöf,SWE,DF,24,1994,28.9,1,0,0,20,16,0,0,24,26,0,0,1,2018-2019,misc
ENG-Premier League,2018,Newcastle,Antonio Barreca,ITA,"DF,MF",23,1995,0.1,0,0,0,0,0,0,1,0,0,0,0,0,2018-2019,misc
ENG-Premier League,2018,Newcastle,Ayoze Pérez,ESP,"MF,FW",25,1993,32.4,2,0,0,46,42,9,22,42,25,0,0,0,2018-2019,misc
ENG-Premier League,2018,Newcastle,Christian Atsu,GHA,MF,26,1992,16.6,2,0,0,14,25,4,42,8,17,0,0,0,2018-2019,misc
